# acceptance rate 2.64
# Om   w   H0   log_like
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.085 -0.630 67.701 -181.307
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.087 -0.642 67.775 -181.400
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.094 -0.668 68.161 -180.534
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.015 -0.554 67.386 -180.996
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.050 -0.621 67.985 -180.343
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.074 -0.644 68.260 -181.352
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.025 -0.630 68.630 -179.537
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.010 -0.598 68.215 -179.333
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.088 -0.681 68.675 -180.970
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.044 -0.631 68.391 -179.492
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.023 -0.580 67.781 -180.079
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.055 -0.687 69.164 -180.886
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
0.089 -0.726 69.264 -180.884
