# acceptance rate 2.59
# Om   w   H0   log_like
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.276 -0.785 67.143 -60.837
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.221 -0.728 67.318 -61.297
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.212 -0.779 68.318 -61.568
0.245 -0.755 67.368 -60.726
0.245 -0.755 67.368 -60.726
0.213 -0.754 67.861 -61.501
0.213 -0.754 67.861 -61.501
0.213 -0.754 67.861 -61.501
0.213 -0.754 67.861 -61.501
0.213 -0.754 67.861 -61.501
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.252 -0.760 67.435 -62.006
0.232 -0.641 66.105 -62.486
0.232 -0.641 66.105 -62.486
0.232 -0.641 66.105 -62.486
0.232 -0.641 66.105 -62.486
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.210 -0.623 66.042 -62.311
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.141 -0.615 66.987 -61.318
0.109 -0.611 67.386 -62.471
0.109 -0.611 67.386 -62.471
0.109 -0.611 67.386 -62.471
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.168 -0.637 66.876 -61.521
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.183 -0.651 66.983 -61.013
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.214 -0.687 67.030 -61.113
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.119 -0.600 67.150 -61.364
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.116 -0.588 66.789 -63.169
0.170 -0.594 66.319 -61.584
0.170 -0.594 66.319 -61.584
0.170 -0.594 66.319 -61.584
0.170 -0.594 66.319 -61.584
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.170 -0.540 65.542 -63.758
0.162 -0.563 66.034 -63.103
0.162 -0.563 66.034 -63.103
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
0.069 -0.589 67.682 -62.874
