# acceptance rate 2.83
# Om   w   H0   log_like
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.182 -0.984 70.575 -148.617
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.237 -1.046 69.899 -150.268
0.138 -0.907 70.775 -149.912
0.138 -0.907 70.775 -149.912
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.169 -0.957 70.380 -150.296
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.187 -0.894 69.192 -150.024
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.212 -0.946 69.189 -150.965
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.101 -0.845 70.577 -149.330
0.021 -0.713 69.708 -148.910
0.021 -0.713 69.708 -148.910
0.021 -0.713 69.708 -148.910
0.021 -0.713 69.708 -148.910
0.021 -0.713 69.708 -148.910
0.021 -0.713 69.708 -148.910
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.046 -0.729 69.463 -148.605
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.091 -0.737 69.086 -154.685
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.021 -0.688 69.215 -148.143
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.064 -0.747 69.744 -150.740
0.140 -0.829 69.324 -148.990
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.127 -0.792 69.007 -149.238
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.138 -0.855 69.579 -149.952
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.117 -0.815 69.481 -148.732
0.100 -0.733 68.587 -149.985
0.100 -0.733 68.587 -149.985
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.100 -0.774 69.034 -149.883
0.126 -0.829 69.715 -148.976
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.070 -0.758 69.550 -148.408
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.078 -0.711 68.554 -149.022
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.035 -0.632 67.864 -150.367
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.038 -0.658 68.126 -149.829
0.030 -0.687 69.034 -148.121
0.030 -0.687 69.034 -148.121
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.067 -0.743 69.440 -148.391
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
0.070 -0.722 68.933 -148.468
