# acceptance rate 5.24
# Om   w   H0   log_like
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.580 -0.895 62.461 -275.350
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.623 -0.834 61.589 -275.409
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.561 -0.915 62.677 -276.713
0.570 -0.944 62.923 -276.348
0.570 -0.944 62.923 -276.348
0.570 -0.944 62.923 -276.348
0.570 -0.944 62.923 -276.348
0.570 -0.944 62.923 -276.348
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.557 -0.905 62.863 -275.796
0.552 -0.846 62.513 -275.683
0.552 -0.846 62.513 -275.683
0.552 -0.846 62.513 -275.683
0.552 -0.846 62.513 -275.683
0.552 -0.846 62.513 -275.683
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.580 -0.917 62.536 -275.330
0.558 -0.959 63.069 -276.118
0.558 -0.959 63.069 -276.118
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.614 -0.956 62.108 -275.260
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.592 -0.924 62.347 -275.178
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.634 -0.960 61.996 -276.109
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.658 -0.968 61.609 -275.661
0.607 -0.980 62.291 -275.589
0.607 -0.980 62.291 -275.589
0.607 -0.980 62.291 -275.589
0.607 -0.980 62.291 -275.589
0.607 -0.980 62.291 -275.589
0.646 -0.855 61.189 -275.341
0.646 -0.855 61.189 -275.341
0.646 -0.855 61.189 -275.341
0.646 -0.855 61.189 -275.341
0.646 -0.855 61.189 -275.341
0.646 -0.855 61.189 -275.341
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.662 -0.787 60.629 -276.870
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.631 -0.754 61.207 -276.681
0.612 -0.768 61.432 -275.126
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.611 -0.742 61.261 -274.681
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.657 -0.775 60.805 -275.230
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.640 -0.861 61.442 -275.248
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.634 -0.822 61.193 -275.556
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.571 -0.881 62.367 -276.031
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.579 -0.928 62.701 -276.112
0.597 -0.825 62.120 -280.311
0.597 -0.825 62.120 -280.311
0.597 -0.825 62.120 -280.311
0.597 -0.825 62.120 -280.311
0.663 -0.721 60.735 -278.911
0.663 -0.721 60.735 -278.911
0.663 -0.721 60.735 -278.911
0.663 -0.721 60.735 -278.911
0.663 -0.721 60.735 -278.911
0.663 -0.721 60.735 -278.911
