#o_m 	 H0 	 w 
0.3	70	-1
0.3	70	-1
0.3	70	-1
0.27883039518511316	70.43376996919896	-1.0108864869477618
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.2804282495780543	69.66991267754253	-0.9661989007503444
0.34261570944746034	68.48489237282462	-1.0931318098691611
0.34261570944746034	68.48489237282462	-1.0931318098691611
0.3588147165644073	67.51071779781498	-1.0014254122966086
0.3533332139978394	67.63975425444413	-1.0767510717733948
0.3524470773011094	67.23106471158722	-1.054005982353525
0.3524470773011094	67.23106471158722	-1.054005982353525
0.3508395055538795	67.3029506359707	-1.0150835180601472
0.3508395055538795	67.3029506359707	-1.0150835180601472
0.3508395055538795	67.3029506359707	-1.0150835180601472
0.3386467702559085	66.92519485176706	-0.988847714103389
0.3386467702559085	66.92519485176706	-0.988847714103389
0.3386467702559085	66.92519485176706	-0.988847714103389
0.3386467702559085	66.92519485176706	-0.988847714103389
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.39516933464248183	67.18971639923414	-1.0583830574807154
0.4119878368753161	66.4473002585817	-1.079945371129773
0.4119878368753161	66.4473002585817	-1.079945371129773
0.4119878368753161	66.4473002585817	-1.079945371129773
0.4119878368753161	66.4473002585817	-1.079945371129773
0.4141743394240579	66.8108506045676	-1.139573272056353
0.4141743394240579	66.8108506045676	-1.139573272056353
0.4141743394240579	66.8108506045676	-1.139573272056353
0.4141743394240579	66.8108506045676	-1.139573272056353
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.42311601346262295	66.65499893237298	-1.1429179226800372
0.4301824421513669	66.3891405043568	-1.2084338028549753
0.4301824421513669	66.3891405043568	-1.2084338028549753
0.4301824421513669	66.3891405043568	-1.2084338028549753
0.4301824421513669	66.3891405043568	-1.2084338028549753
0.4301824421513669	66.3891405043568	-1.2084338028549753
0.4772103278496862	66.39626933992481	-1.1936580137050918
0.4772103278496862	66.39626933992481	-1.1936580137050918
0.4772103278496862	66.39626933992481	-1.1936580137050918
0.4772103278496862	66.39626933992481	-1.1936580137050918
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.451547647781151	64.94563859661316	-1.1168917980947763
0.51737921702717	64.3525756151746	-1.1342314380036649
0.51737921702717	64.3525756151746	-1.1342314380036649
0.51737921702717	64.3525756151746	-1.1342314380036649
0.51737921702717	64.3525756151746	-1.1342314380036649
0.51737921702717	64.3525756151746	-1.1342314380036649
0.51737921702717	64.3525756151746	-1.1342314380036649
