# acceptance rate 5.76
# Om   w   H0   chi2
0.304 -1.076 67.869 2.249e+03
0.304 -1.076 67.869 2.249e+03
0.304 -1.076 67.869 2.249e+03
0.304 -1.076 67.869 2.249e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.326 -1.027 68.120 2.206e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.360 -0.974 66.897 2.199e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.348 -0.958 66.933 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.339 -0.943 66.980 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.346 -0.889 66.326 2.198e+03
0.324 -0.861 66.562 2.197e+03
0.324 -0.861 66.562 2.197e+03
0.324 -0.861 66.562 2.197e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.300 -0.754 65.782 2.198e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.279 -0.717 65.631 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.199 -0.683 67.060 2.199e+03
0.150 -0.648 67.164 2.199e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
0.194 -0.689 67.120 2.198e+03
