# acceptance rate 5.85
# Om   w   H0   chi2
0.339 -1.072 65.602 -701.754
0.339 -1.072 65.602 -701.754
0.318 -1.016 65.750 -693.006
0.318 -1.016 65.750 -693.006
0.316 -0.986 65.793 -680.585
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.312 -0.956 67.542 -643.350
0.276 -0.855 67.370 -643.619
0.276 -0.855 67.370 -643.619
0.276 -0.855 67.370 -643.619
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.241 -0.843 67.565 -642.413
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.249 -0.798 66.816 -643.234
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.196 -0.773 67.893 -642.880
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.236 -0.796 67.089 -642.548
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.295 -0.886 67.297 -644.034
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.292 -0.913 67.108 -643.680
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.304 -0.956 67.483 -642.804
0.250 -0.897 68.169 -642.788
0.250 -0.897 68.169 -642.788
0.250 -0.897 68.169 -642.788
0.250 -0.897 68.169 -642.788
0.250 -0.897 68.169 -642.788
0.250 -0.897 68.169 -642.788
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.259 -0.880 67.602 -642.431
0.239 -0.848 67.762 -642.319
0.239 -0.848 67.762 -642.319
0.239 -0.848 67.762 -642.319
0.239 -0.848 67.762 -642.319
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.193 -0.716 67.402 -644.406
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.187 -0.679 66.605 -643.297
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.189 -0.717 67.153 -642.359
0.201 -0.746 67.222 -642.202
0.201 -0.746 67.222 -642.202
0.201 -0.746 67.222 -642.202
