# acceptance rate 5.39
# Om   w   H0   chi2
0.336 -0.935 69.920 -665.211
0.345 -1.015 69.370 -582.793
0.345 -1.015 69.370 -582.793
0.335 -1.138 70.292 -559.707
0.273 -1.105 70.203 -517.728
0.273 -1.105 70.203 -517.728
0.273 -1.105 70.203 -517.728
0.273 -1.105 70.203 -517.728
0.273 -1.105 70.203 -517.728
0.270 -1.074 68.523 -516.776
0.270 -1.074 68.523 -516.776
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.278 -0.973 68.122 -504.928
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.277 -0.922 67.289 -505.120
0.239 -0.878 67.793 -505.037
0.239 -0.878 67.793 -505.037
