# acceptance rate 5.71
# Om   w   H0   chi2
0.296 -0.998 68.463 -519.245
0.296 -0.998 68.463 -519.245
0.296 -0.998 68.463 -519.245
0.296 -0.998 68.463 -519.245
0.296 -0.998 68.463 -519.245
0.273 -0.851 66.879 -517.837
0.273 -0.851 66.879 -517.837
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.229 -0.800 67.057 -517.805
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.855 67.661 -517.561
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.237 -0.874 68.034 -517.848
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.254 -0.855 67.694 -517.857
0.299 -0.869 66.402 -520.222
0.299 -0.869 66.402 -520.222
0.207 -0.817 68.151 -519.043
0.266 -0.854 67.121 -517.250
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.275 -0.836 66.626 -518.696
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.261 -0.961 68.083 -520.220
0.297 -0.867 66.998 -519.973
0.297 -0.867 66.998 -519.973
0.297 -0.867 66.998 -519.973
0.297 -0.867 66.998 -519.973
0.297 -0.867 66.998 -519.973
0.300 -1.013 67.565 -519.965
0.300 -1.013 67.565 -519.965
0.300 -1.013 67.565 -519.965
0.300 -1.013 67.565 -519.965
0.389 -1.131 66.798 -521.209
0.389 -1.131 66.798 -521.209
0.389 -1.131 66.798 -521.209
0.389 -1.131 66.798 -521.209
0.389 -1.131 66.798 -521.209
0.373 -1.175 68.127 -520.194
0.373 -1.175 68.127 -520.194
0.373 -1.175 68.127 -520.194
0.373 -1.175 68.127 -520.194
0.373 -1.175 68.127 -520.194
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.296 -1.085 68.660 -519.197
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.309 -1.061 68.177 -517.082
0.320 -1.018 67.972 -517.872
0.320 -1.018 67.972 -517.872
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.310 -1.034 67.882 -516.973
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.322 -1.121 68.238 -517.975
0.326 -1.066 68.267 -517.840
0.326 -1.066 68.267 -517.840
0.317 -1.042 67.950 -516.577
0.317 -1.042 67.950 -516.577
0.317 -1.042 67.950 -516.577
0.317 -1.042 67.950 -516.577
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.301 -0.999 67.950 -516.650
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.287 -0.869 67.317 -520.054
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.276 -0.855 67.121 -517.957
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.321 -0.942 67.181 -519.122
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.325 -1.044 67.762 -516.652
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.287 -1.057 68.690 -519.016
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
0.293 -1.027 68.026 -518.850
