# acceptance rate 0.51
# Om   w   H0
0.265 -0.891 68.090
0.265 -0.891 68.090
0.265 -0.943 68.572
0.273 -0.965 68.620
0.285 -0.977 68.475
0.272 -0.956 68.612
0.274 -0.954 68.545
0.284 -0.969 68.435
0.310 -1.028 68.356
0.310 -1.028 68.356
0.281 -0.920 68.245
0.299 -0.919 67.735
0.299 -0.919 67.735
0.299 -0.919 67.735
0.299 -0.919 67.735
0.299 -0.919 67.735
0.295 -0.913 67.730
0.294 -0.912 67.723
0.294 -0.912 67.723
0.294 -0.912 67.723
0.293 -0.895 67.608
0.292 -0.892 67.602
0.292 -0.892 67.602
0.299 -0.909 67.577
0.299 -0.909 67.577
0.299 -0.909 67.577
0.299 -0.909 67.577
0.302 -0.924 67.599
0.319 -1.001 67.939
0.319 -0.995 67.881
0.319 -0.995 67.881
0.319 -0.995 67.881
0.318 -0.981 67.780
0.329 -1.026 67.828
0.340 -1.023 67.474
0.340 -1.023 67.474
0.335 -1.016 67.541
0.341 -1.040 67.628
0.342 -1.040 67.554
0.342 -1.040 67.554
0.346 -1.065 67.772
0.336 -1.040 67.789
0.340 -1.036 67.672
0.340 -1.036 67.672
0.340 -1.036 67.672
0.317 -0.913 67.103
0.317 -0.913 67.103
0.317 -0.913 67.103
0.317 -0.913 67.103
0.314 -0.911 67.147
0.313 -0.911 67.120
0.314 -0.919 67.167
0.314 -0.919 67.167
0.314 -0.919 67.167
0.314 -0.919 67.167
0.314 -0.919 67.167
0.323 -0.980 67.584
0.311 -0.955 67.586
0.312 -0.958 67.619
0.323 -1.006 67.807
0.323 -1.006 67.806
0.318 -0.919 67.013
0.337 -0.948 66.924
0.337 -0.948 66.924
0.337 -0.948 66.924
0.341 -0.967 67.004
0.341 -0.972 67.038
0.341 -0.972 67.038
0.341 -0.972 67.038
0.363 -1.083 67.334
0.363 -1.083 67.334
0.363 -1.083 67.334
0.363 -1.083 67.334
0.363 -1.086 67.357
0.363 -1.086 67.357
0.363 -1.086 67.357
0.363 -1.168 68.197
0.324 -1.001 67.658
0.324 -1.001 67.633
0.322 -1.000 67.642
0.322 -1.000 67.642
0.322 -1.000 67.642
0.321 -0.997 67.616
0.302 -0.899 67.193
0.323 -1.013 67.692
0.325 -1.031 67.842
0.322 -1.016 67.762
0.349 -1.064 67.425
0.344 -0.990 66.876
0.344 -0.990 66.876
0.328 -0.985 67.236
0.329 -0.992 67.283
0.368 -1.076 67.191
0.366 -1.124 67.767
0.361 -1.119 67.775
0.370 -1.132 67.671
0.361 -1.113 67.736
0.362 -1.116 67.750
0.362 -1.116 67.750
0.362 -1.116 67.750
0.387 -1.181 67.576
0.387 -1.181 67.576
0.387 -1.181 67.576
0.387 -1.184 67.607
0.389 -1.205 67.688
0.388 -1.214 67.806
0.399 -1.218 67.509
0.399 -1.218 67.509
0.381 -1.173 67.591
0.377 -1.201 67.952
0.390 -1.243 67.960
0.365 -1.174 68.038
0.352 -1.151 67.989
0.342 -1.156 68.630
0.342 -1.156 68.630
0.374 -1.293 68.706
0.380 -1.335 68.803
0.378 -1.330 68.810
0.382 -1.361 68.822
0.379 -1.427 69.305
0.406 -1.583 69.786
0.399 -1.542 69.671
0.397 -1.528 69.630
0.387 -1.471 69.598
0.388 -1.490 69.701
0.388 -1.490 69.701
0.392 -1.568 70.055
0.389 -1.528 69.852
0.406 -1.620 70.247
0.381 -1.469 69.540
0.380 -1.456 69.496
0.392 -1.551 69.881
0.410 -1.631 70.090
0.410 -1.631 70.090
0.403 -1.675 70.544
0.403 -1.675 70.544
0.394 -1.587 70.190
0.394 -1.587 70.190
0.391 -1.542 69.997
0.391 -1.542 69.997
0.391 -1.542 69.997
0.391 -1.542 69.997
0.392 -1.550 70.028
0.392 -1.550 70.028
0.390 -1.528 69.932
0.390 -1.528 69.932
0.390 -1.528 69.932
0.390 -1.528 69.932
0.390 -1.528 69.932
0.390 -1.528 69.932
0.390 -1.533 69.966
0.380 -1.434 69.638
0.384 -1.290 68.500
0.388 -1.304 68.507
0.388 -1.304 68.507
0.388 -1.304 68.507
0.388 -1.304 68.507
0.390 -1.328 68.597
0.364 -1.231 68.449
0.364 -1.231 68.449
0.364 -1.231 68.449
0.365 -1.233 68.452
0.364 -1.227 68.439
0.376 -1.293 68.637
0.378 -1.327 68.836
0.381 -1.330 68.777
0.380 -1.403 69.267
0.375 -1.364 69.116
0.374 -1.400 69.418
0.374 -1.400 69.418
0.374 -1.400 69.418
0.373 -1.356 69.257
0.375 -1.347 69.033
0.375 -1.347 69.033
0.375 -1.347 69.033
0.375 -1.347 69.033
0.375 -1.347 69.033
0.398 -1.489 69.123
0.396 -1.466 69.083
0.396 -1.466 69.083
0.396 -1.466 69.083
0.399 -1.462 69.008
0.399 -1.462 69.008
0.421 -1.665 69.790
0.421 -1.665 69.790
0.422 -1.668 69.792
0.416 -1.635 69.702
0.416 -1.635 69.702
0.416 -1.635 69.702
0.388 -1.442 69.309
0.379 -1.397 69.182
0.379 -1.397 69.182
0.406 -1.519 69.165
0.404 -1.503 69.115
0.404 -1.503 69.115
0.404 -1.499 69.101
0.447 -1.702 68.981
0.408 -1.495 68.820
0.408 -1.495 68.820
0.408 -1.495 68.820
0.408 -1.495 68.820
0.455 -1.766 69.052
0.455 -1.766 69.052
0.455 -1.766 69.052
0.455 -1.766 69.052
0.455 -1.766 69.052
0.455 -1.766 69.052
0.454 -1.765 69.053
0.454 -1.765 69.053
0.454 -1.765 69.053
0.454 -1.765 69.053
0.446 -1.716 68.977
0.446 -1.716 68.977
0.446 -1.716 68.977
0.446 -1.716 68.977
0.446 -1.716 68.977
0.433 -1.658 68.997
0.454 -1.817 69.249
0.415 -1.584 68.899
0.415 -1.584 68.899
0.415 -1.584 68.899
0.427 -1.669 69.068
0.407 -1.502 68.903
0.416 -1.553 68.889
0.416 -1.553 68.889
0.416 -1.553 68.889
0.416 -1.553 68.889
0.404 -1.480 68.941
0.421 -1.610 69.137
0.421 -1.610 69.137
0.419 -1.599 69.120
0.419 -1.599 69.120
0.419 -1.599 69.120
0.435 -1.686 69.260
0.435 -1.686 69.260
0.435 -1.686 69.260
0.435 -1.686 69.260
0.435 -1.686 69.260
0.435 -1.686 69.260
0.435 -1.686 69.277
0.435 -1.686 69.277
0.435 -1.686 69.277
0.406 -1.500 69.122
0.406 -1.500 69.122
0.458 -1.779 69.197
0.458 -1.779 69.197
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.454 -1.763 69.179
0.431 -1.611 68.979
0.431 -1.611 68.979
0.431 -1.611 68.979
0.439 -1.658 69.027
0.439 -1.658 69.027
0.390 -1.395 68.591
0.393 -1.410 68.632
0.397 -1.429 68.563
0.397 -1.429 68.563
0.401 -1.465 68.598
0.367 -1.271 68.430
0.367 -1.323 68.884
0.391 -1.423 68.916
0.395 -1.443 68.952
0.424 -1.583 69.256
0.424 -1.583 69.256
0.424 -1.583 69.256
0.424 -1.583 69.256
0.418 -1.532 69.080
0.418 -1.532 69.080
0.418 -1.532 69.080
0.419 -1.536 69.089
0.419 -1.536 69.089
0.419 -1.536 69.089
0.433 -1.686 69.606
0.433 -1.686 69.606
0.408 -1.527 69.264
0.408 -1.527 69.264
0.408 -1.527 69.264
0.408 -1.527 69.264
0.416 -1.570 69.304
0.432 -1.644 69.543
0.432 -1.644 69.543
0.432 -1.644 69.543
0.432 -1.644 69.543
0.432 -1.644 69.543
0.432 -1.644 69.543
0.432 -1.644 69.543
0.427 -1.618 69.483
0.425 -1.615 69.504
0.373 -1.342 68.645
0.373 -1.342 68.645
0.373 -1.342 68.645
0.373 -1.342 68.645
0.373 -1.342 68.645
0.373 -1.342 68.645
0.373 -1.342 68.645
0.349 -1.153 67.858
0.368 -1.271 68.403
0.368 -1.271 68.403
0.368 -1.271 68.403
0.356 -1.219 68.281
0.391 -1.373 68.315
0.405 -1.451 68.315
0.405 -1.451 68.315
0.405 -1.451 68.315
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.472 -1.801 69.034
0.469 -1.788 69.025
0.469 -1.788 69.025
0.469 -1.788 69.025
0.470 -1.791 69.029
0.450 -1.686 68.878
0.412 -1.445 68.507
0.416 -1.464 68.523
0.390 -1.344 68.423
0.404 -1.423 68.454
0.404 -1.423 68.454
0.404 -1.423 68.454
0.391 -1.327 68.286
0.388 -1.310 68.274
0.426 -1.472 68.544
0.426 -1.472 68.544
0.411 -1.482 69.054
0.411 -1.482 69.054
0.411 -1.482 69.054
0.403 -1.456 69.132
0.368 -1.336 69.496
0.368 -1.336 69.496
0.368 -1.336 69.496
0.387 -1.448 69.547
0.387 -1.448 69.547
0.387 -1.448 69.547
0.385 -1.423 69.432
0.385 -1.415 69.397
0.401 -1.501 69.725
0.394 -1.398 69.132
0.394 -1.398 69.132
0.394 -1.398 69.132
0.394 -1.398 69.132
0.394 -1.398 69.132
0.392 -1.370 68.950
0.392 -1.370 68.950
0.390 -1.340 68.768
0.391 -1.317 68.697
0.391 -1.312 68.722
0.374 -1.255 68.708
0.373 -1.235 68.591
0.373 -1.235 68.591
0.369 -1.224 68.598
0.369 -1.224 68.598
0.369 -1.224 68.598
0.369 -1.229 68.625
0.369 -1.229 68.625
0.365 -1.211 68.537
0.365 -1.211 68.537
0.367 -1.232 68.736
0.367 -1.232 68.723
0.367 -1.232 68.723
0.367 -1.232 68.723
0.367 -1.232 68.723
0.367 -1.232 68.723
0.367 -1.232 68.723
0.367 -1.237 68.838
0.366 -1.267 69.186
0.366 -1.267 69.186
0.366 -1.267 69.186
0.336 -1.147 68.816
0.325 -1.091 68.771
0.321 -1.073 68.714
0.321 -1.061 68.549
0.339 -1.163 68.798
0.339 -1.163 68.798
0.322 -1.112 68.618
0.382 -1.272 68.926
0.351 -1.134 68.361
0.348 -1.125 68.335
0.347 -1.117 68.303
0.347 -1.117 68.303
0.338 -1.084 68.254
0.365 -1.126 67.854
0.365 -1.126 67.854
0.365 -1.126 67.854
0.365 -1.126 67.854
0.365 -1.126 67.854
0.365 -1.126 67.854
0.358 -1.179 68.456
0.351 -1.170 68.537
0.354 -1.190 68.580
0.354 -1.190 68.580
0.352 -1.184 68.578
0.352 -1.184 68.578
0.339 -1.124 68.553
0.337 -1.115 68.554
0.337 -1.115 68.554
0.354 -1.158 68.365
0.342 -1.142 68.601
0.342 -1.142 68.601
0.330 -1.099 68.642
0.350 -1.132 68.357
0.352 -1.142 68.373
0.350 -1.147 68.490
0.348 -1.167 68.760
0.348 -1.167 68.760
0.348 -1.167 68.760
0.348 -1.167 68.760
0.353 -1.185 68.763
0.353 -1.185 68.763
0.353 -1.185 68.763
0.351 -1.189 68.889
0.337 -1.174 69.242
0.327 -1.109 68.761
0.319 -1.092 68.775
0.310 -1.094 68.966
0.264 -0.984 69.275
0.272 -1.004 69.244
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.265 -0.988 69.287
0.287 -1.007 68.874
0.287 -1.004 68.878
0.279 -0.968 68.636
0.293 -1.018 68.666
0.260 -0.930 68.722
0.260 -0.930 68.722
0.260 -0.930 68.722
0.293 -1.013 68.653
0.304 -1.057 68.857
0.304 -1.057 68.857
0.304 -1.057 68.857
0.304 -1.057 68.857
0.334 -1.117 68.747
0.326 -1.091 68.786
0.327 -1.092 68.766
0.327 -1.092 68.766
0.327 -1.092 68.766
0.343 -1.118 68.445
0.343 -1.118 68.445
0.343 -1.118 68.445
0.343 -1.118 68.445
0.348 -1.154 68.760
0.332 -1.129 68.997
0.332 -1.129 68.997
0.332 -1.129 68.997
0.341 -1.144 68.799
0.345 -1.152 68.744
0.316 -1.066 68.962
0.316 -1.089 68.992
0.313 -1.043 68.339
0.313 -1.043 68.339
0.313 -1.043 68.339
0.316 -1.026 68.115
0.310 -0.983 67.970
0.310 -0.983 67.970
0.310 -0.983 67.970
0.310 -0.990 68.063
0.310 -0.990 68.063
0.328 -1.044 68.289
0.328 -1.044 68.289
0.328 -1.048 68.361
0.342 -1.127 68.522
0.330 -1.102 68.670
0.302 -1.056 68.859
0.295 -1.035 68.884
0.295 -1.035 68.884
0.278 -0.891 67.467
0.277 -0.888 67.446
0.298 -0.960 67.598
0.302 -0.974 67.662
0.302 -0.974 67.553
0.302 -0.974 67.553
0.315 -0.986 67.199
0.312 -0.978 67.304
0.312 -0.978 67.304
0.312 -0.981 67.345
0.315 -0.992 67.305
0.315 -0.992 67.305
0.335 -1.046 67.515
0.335 -1.046 67.515
0.335 -1.046 67.515
0.335 -1.046 67.515
0.335 -1.046 67.515
0.335 -1.046 67.515
0.331 -1.023 67.342
0.313 -0.994 67.757
0.313 -0.994 67.757
0.313 -0.994 67.757
0.313 -0.994 67.757
0.313 -0.994 67.757
0.365 -1.169 67.935
0.365 -1.158 67.811
0.360 -1.143 67.892
0.360 -1.141 67.895
0.360 -1.144 67.906
0.340 -1.093 68.017
0.357 -1.112 67.992
0.298 -0.995 68.015
0.310 -1.015 67.866
0.331 -1.085 68.016
0.346 -1.145 68.282
0.347 -1.151 68.301
0.360 -1.231 68.647
0.360 -1.231 68.647
0.360 -1.228 68.629
0.360 -1.228 68.629
0.360 -1.228 68.629
0.359 -1.251 68.789
0.371 -1.306 68.928
0.409 -1.527 69.657
0.412 -1.562 69.837
0.412 -1.562 69.837
0.406 -1.447 69.102
0.412 -1.469 69.041
0.412 -1.469 69.041
0.412 -1.469 69.041
0.412 -1.469 69.041
0.385 -1.354 68.932
0.398 -1.496 69.582
0.405 -1.523 69.316
0.405 -1.523 69.316
0.435 -1.765 70.001
0.435 -1.765 70.001
0.402 -1.545 69.365
0.405 -1.569 69.419
0.424 -1.751 69.810
0.432 -1.819 70.001
0.432 -1.819 70.001
0.433 -1.797 69.845
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.434 -1.807 69.866
0.441 -1.877 69.997
0.441 -1.877 69.997
0.441 -1.877 69.997
0.423 -1.695 69.522
0.423 -1.695 69.522
0.415 -1.634 69.398
0.415 -1.634 69.398
0.400 -1.501 69.169
0.400 -1.501 69.169
0.385 -1.478 69.496
0.385 -1.478 69.496
0.400 -1.628 69.973
0.391 -1.505 69.528
0.391 -1.505 69.528
0.412 -1.662 70.047
0.412 -1.662 70.047
0.423 -1.833 70.576
0.423 -1.833 70.576
0.423 -1.833 70.576
0.416 -1.740 70.259
0.416 -1.740 70.259
0.416 -1.740 70.259
0.402 -1.616 69.810
0.402 -1.616 69.810
0.402 -1.616 69.810
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.410 -1.720 70.191
0.408 -1.689 70.065
0.381 -1.443 69.505
0.368 -1.375 69.508
0.370 -1.384 69.542
0.382 -1.381 69.191
0.392 -1.429 69.274
0.389 -1.374 69.159
0.383 -1.393 69.515
0.383 -1.393 69.515
0.380 -1.375 69.468
0.380 -1.375 69.468
0.379 -1.366 69.414
0.379 -1.366 69.414
0.379 -1.366 69.414
0.379 -1.366 69.414
0.380 -1.382 69.415
0.405 -1.497 69.708
0.405 -1.497 69.708
0.391 -1.404 69.291
0.391 -1.404 69.291
0.400 -1.446 69.389
0.400 -1.446 69.389
0.400 -1.443 69.369
0.418 -1.474 69.050
0.418 -1.474 69.050
0.418 -1.474 69.050
0.358 -1.218 68.448
0.359 -1.228 68.492
0.361 -1.233 68.479
0.361 -1.233 68.479
0.364 -1.246 68.512
0.374 -1.329 69.065
0.374 -1.329 69.065
0.374 -1.329 69.065
0.379 -1.417 69.509
0.379 -1.416 69.507
0.379 -1.416 69.507
0.387 -1.479 69.823
0.387 -1.479 69.823
0.387 -1.479 69.823
0.387 -1.479 69.823
0.391 -1.565 70.289
0.391 -1.565 70.289
0.391 -1.565 70.289
0.391 -1.565 70.289
0.404 -1.676 70.784
0.405 -1.684 70.818
0.395 -1.554 70.173
0.395 -1.554 70.173
0.395 -1.554 70.173
0.395 -1.554 70.173
0.356 -1.341 69.569
0.365 -1.329 69.175
0.365 -1.329 69.175
0.365 -1.329 69.175
0.359 -1.283 68.972
0.349 -1.225 68.699
0.350 -1.258 68.868
0.334 -1.136 68.278
0.334 -1.137 68.275
0.344 -1.176 68.420
0.344 -1.176 68.420
0.344 -1.176 68.420
0.365 -1.234 68.509
0.365 -1.234 68.509
0.406 -1.404 68.862
0.367 -1.282 68.859
0.366 -1.297 68.932
0.365 -1.290 68.904
0.374 -1.315 68.963
0.374 -1.315 68.963
0.374 -1.315 68.963
0.393 -1.444 69.451
0.393 -1.444 69.451
0.409 -1.576 69.974
0.408 -1.574 69.964
0.408 -1.574 69.964
0.367 -1.277 68.801
0.367 -1.277 68.801
0.355 -1.240 68.885
0.355 -1.240 68.885
0.349 -1.215 68.874
0.349 -1.213 68.856
0.349 -1.213 68.856
0.366 -1.280 69.043
0.366 -1.280 69.043
0.366 -1.280 69.043
0.369 -1.284 69.013
0.369 -1.284 69.013
0.379 -1.340 69.059
0.379 -1.340 69.059
0.379 -1.340 69.059
0.379 -1.340 69.059
0.405 -1.472 69.236
0.406 -1.461 69.090
0.406 -1.461 69.090
0.387 -1.366 68.975
0.387 -1.366 68.975
0.387 -1.366 68.975
0.387 -1.366 68.975
0.387 -1.366 68.975
0.410 -1.452 69.031
0.410 -1.452 69.031
0.410 -1.452 69.031
0.411 -1.461 69.038
0.413 -1.463 69.030
0.413 -1.463 69.030
0.413 -1.463 69.030
0.413 -1.463 69.030
0.389 -1.394 69.041
0.394 -1.413 69.053
0.399 -1.449 69.110
0.399 -1.449 69.110
0.399 -1.449 69.110
0.397 -1.437 69.081
0.397 -1.437 69.081
0.397 -1.437 69.081
0.397 -1.437 69.081
0.380 -1.440 69.814
0.380 -1.440 69.814
0.380 -1.440 69.814
0.380 -1.440 69.814
0.395 -1.527 70.069
0.395 -1.527 70.069
0.387 -1.570 70.627
0.387 -1.570 70.627
0.368 -1.345 69.366
0.372 -1.368 69.356
0.372 -1.368 69.356
0.372 -1.368 69.356
0.372 -1.368 69.356
0.345 -1.297 69.861
0.345 -1.297 69.861
0.345 -1.297 69.861
0.345 -1.297 69.861
0.345 -1.297 69.861
0.340 -1.262 69.622
0.337 -1.220 69.363
0.328 -1.142 68.844
0.352 -1.275 69.333
0.377 -1.434 69.934
0.377 -1.434 69.934
0.377 -1.434 69.934
0.371 -1.409 70.023
0.371 -1.409 70.023
0.371 -1.409 70.023
0.371 -1.409 70.023
0.371 -1.409 70.023
0.371 -1.409 70.023
0.366 -1.374 69.838
0.366 -1.374 69.838
0.366 -1.374 69.838
0.363 -1.353 69.780
0.363 -1.353 69.780
0.363 -1.353 69.780
0.365 -1.389 69.996
0.380 -1.371 69.280
0.390 -1.465 69.611
0.390 -1.465 69.611
0.390 -1.465 69.611
0.387 -1.446 69.489
0.387 -1.446 69.489
0.383 -1.427 69.442
0.384 -1.391 69.205
0.387 -1.414 69.228
0.400 -1.582 69.929
0.389 -1.444 69.268
0.383 -1.487 69.731
0.389 -1.426 69.224
0.417 -1.549 69.437
0.417 -1.549 69.437
0.417 -1.549 69.437
0.417 -1.549 69.437
0.420 -1.561 69.444
0.420 -1.561 69.444
0.420 -1.561 69.444
0.420 -1.561 69.444
0.420 -1.561 69.444
0.412 -1.524 69.383
0.365 -1.271 68.738
0.365 -1.271 68.738
0.372 -1.285 68.648
0.365 -1.254 68.593
0.365 -1.254 68.593
0.386 -1.408 69.371
0.386 -1.409 69.375
0.381 -1.432 69.756
0.381 -1.432 69.756
0.381 -1.432 69.756
0.381 -1.432 69.756
0.336 -1.214 68.949
0.339 -1.222 68.966
0.340 -1.221 68.937
0.392 -1.399 69.359
0.385 -1.318 68.883
0.385 -1.318 68.883
0.385 -1.318 68.883
0.391 -1.380 68.980
0.391 -1.380 68.980
0.383 -1.378 69.218
0.383 -1.378 69.218
0.383 -1.378 69.218
0.383 -1.378 69.218
0.373 -1.323 69.211
0.373 -1.323 69.211
0.377 -1.335 69.144
0.384 -1.382 69.290
0.376 -1.352 69.586
0.343 -1.219 69.142
0.337 -1.177 69.048
0.346 -1.180 68.838
0.346 -1.180 68.838
0.323 -1.077 68.745
0.317 -1.079 69.024
0.317 -1.079 69.024
0.317 -1.079 69.024
0.329 -1.080 68.748
0.327 -1.075 68.696
0.308 -0.996 68.212
0.328 -1.050 68.364
0.326 -1.036 68.270
0.324 -1.026 68.205
0.324 -1.026 68.205
0.366 -1.221 68.613
0.372 -1.262 68.645
0.372 -1.262 68.645
0.372 -1.262 68.645
0.353 -1.172 68.359
0.346 -1.137 68.298
0.332 -1.063 68.195
0.343 -1.048 67.838
0.323 -0.980 67.782
0.323 -0.980 67.782
0.323 -0.980 67.782
0.323 -0.980 67.782
0.327 -0.978 67.726
0.271 -0.883 67.687
0.271 -0.883 67.687
0.271 -0.883 67.687
0.271 -0.883 67.687
0.275 -0.840 66.931
0.264 -0.802 66.803
0.264 -0.802 66.803
0.269 -0.804 66.693
0.241 -0.718 66.379
0.241 -0.718 66.379
0.288 -0.907 67.365
0.285 -0.897 67.341
0.285 -0.897 67.341
0.299 -0.906 67.181
0.299 -0.906 67.181
0.299 -0.906 67.181
0.299 -0.906 67.181
0.300 -0.911 67.197
0.293 -0.869 67.034
0.310 -0.971 67.557
0.317 -0.975 67.483
0.317 -0.975 67.483
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.317 -0.982 67.565
0.316 -0.980 67.552
0.302 -0.954 67.681
0.308 -0.955 67.542
0.308 -0.955 67.542
0.308 -0.955 67.542
0.310 -0.951 67.464
0.310 -0.951 67.464
0.310 -0.951 67.464
0.310 -0.951 67.464
0.301 -0.877 67.090
0.280 -0.848 67.109
0.262 -0.798 66.938
0.286 -0.848 67.239
0.286 -0.848 67.239
0.286 -0.848 67.239
0.289 -0.853 67.232
0.289 -0.853 67.232
0.294 -0.863 67.201
0.294 -0.863 67.201
0.298 -0.885 67.269
0.293 -0.880 67.508
0.293 -0.880 67.508
0.293 -0.880 67.508
0.291 -0.834 67.116
0.291 -0.834 67.116
0.291 -0.820 66.985
0.291 -0.820 66.985
0.295 -0.847 67.085
0.298 -0.861 67.127
0.300 -0.874 67.205
0.300 -0.874 67.205
0.307 -0.882 67.185
0.307 -0.882 67.185
0.254 -0.809 67.201
0.254 -0.809 67.201
0.254 -0.809 67.201
0.257 -0.822 67.250
0.254 -0.807 67.153
0.253 -0.827 67.342
0.253 -0.827 67.342
0.253 -0.827 67.342
0.253 -0.827 67.342
0.253 -0.827 67.342
0.253 -0.827 67.342
0.253 -0.827 67.386
0.253 -0.827 67.386
0.253 -0.827 67.386
0.253 -0.827 67.386
0.283 -0.919 67.739
0.283 -0.919 67.739
0.282 -0.916 67.729
0.282 -0.916 67.729
0.282 -0.916 67.729
0.282 -0.916 67.729
0.276 -0.897 67.692
0.276 -0.897 67.692
0.269 -0.871 67.629
0.299 -0.996 68.164
0.294 -0.983 68.184
0.294 -0.983 68.184
0.294 -0.983 68.184
0.291 -0.997 68.396
0.291 -0.997 68.396
0.291 -0.997 68.396
0.291 -0.997 68.396
0.291 -0.997 68.396
0.284 -0.961 68.338
0.284 -0.961 68.338
0.284 -0.961 68.338
0.256 -0.899 68.522
0.256 -0.899 68.522
0.256 -0.899 68.522
0.256 -0.899 68.522
0.256 -0.899 68.522
0.299 -1.016 68.274
0.268 -0.880 68.072
0.268 -0.880 68.072
0.317 -1.043 68.312
0.317 -1.043 68.312
0.317 -1.043 68.312
0.289 -0.954 68.295
0.289 -0.954 68.295
0.276 -0.919 68.355
0.278 -0.921 68.299
0.277 -0.918 68.297
0.277 -0.918 68.297
0.277 -0.918 68.297
0.260 -0.884 68.346
0.260 -0.884 68.346
0.260 -0.884 68.346
0.260 -0.884 68.346
0.260 -0.884 68.346
0.281 -0.962 68.550
0.281 -0.962 68.550
0.281 -0.962 68.550
0.297 -1.013 68.769
0.297 -1.013 68.769
0.287 -1.009 69.048
0.287 -1.009 69.048
0.287 -1.009 69.048
0.284 -1.025 69.384
0.284 -1.025 69.384
0.256 -0.968 69.088
0.287 -1.056 69.121
0.283 -1.010 68.738
0.338 -1.158 68.635
0.348 -1.160 68.414
0.348 -1.160 68.414
0.336 -1.144 68.583
0.319 -1.106 68.685
0.319 -1.106 68.685
0.319 -1.106 68.685
0.319 -1.106 68.685
0.326 -1.132 68.760
0.326 -1.132 68.760
0.326 -1.132 68.765
0.317 -1.094 68.688
0.314 -1.088 68.704
0.314 -1.088 68.704
0.279 -0.943 67.997
0.279 -0.943 67.997
0.279 -0.943 67.997
0.279 -0.943 67.997
0.279 -0.943 67.997
0.279 -0.943 67.997
0.272 -0.925 67.936
0.189 -0.673 66.366
0.189 -0.673 66.366
0.208 -0.713 66.548
0.208 -0.713 66.548
0.195 -0.681 66.384
0.195 -0.681 66.384
0.148 -0.561 65.570
0.213 -0.707 66.152
0.216 -0.716 66.219
0.216 -0.717 66.225
0.277 -0.854 66.739
0.277 -0.854 66.739
0.277 -0.854 66.739
0.265 -0.806 66.404
0.265 -0.806 66.404
0.265 -0.806 66.404
0.265 -0.806 66.404
0.265 -0.806 66.404
0.265 -0.808 66.445
0.268 -0.811 66.450
0.267 -0.808 66.436
0.271 -0.829 66.593
0.274 -0.845 66.724
0.274 -0.845 66.724
0.280 -0.856 66.704
0.280 -0.856 66.704
0.288 -0.889 66.946
0.303 -0.910 66.803
0.303 -0.910 66.803
0.324 -0.985 67.323
0.345 -1.098 67.888
0.319 -0.954 67.618
0.319 -0.947 67.567
0.270 -0.864 67.403
0.210 -0.744 67.158
0.210 -0.744 67.158
0.210 -0.744 67.158
0.210 -0.744 67.158
0.210 -0.744 67.158
0.210 -0.744 67.158
0.272 -0.886 67.598
0.277 -0.900 67.642
0.279 -0.921 67.733
0.279 -0.920 67.741
0.268 -0.883 67.641
0.271 -0.893 67.678
0.299 -0.981 67.896
0.299 -0.981 67.896
0.308 -0.996 68.005
0.308 -0.996 68.005
0.323 -1.040 68.070
0.323 -1.040 68.070
0.323 -1.040 68.070
0.328 -1.008 67.793
0.340 -1.090 68.245
0.300 -0.988 68.403
0.292 -0.978 68.306
0.285 -0.949 68.139
0.285 -0.949 68.139
0.285 -0.949 68.139
0.285 -0.949 68.139
0.285 -0.949 68.139
0.262 -0.844 67.719
0.260 -0.842 67.725
0.260 -0.842 67.725
0.275 -0.916 68.083
0.275 -0.916 68.083
0.275 -0.916 68.083
0.276 -0.919 68.098
0.276 -0.919 68.098
0.276 -0.919 68.098
0.272 -0.904 68.073
0.270 -0.894 68.050
0.296 -0.939 68.123
0.296 -0.939 68.123
0.296 -0.939 68.123
0.296 -0.937 67.891
0.335 -1.050 67.947
0.314 -0.960 67.571
0.334 -1.048 67.750
0.348 -1.108 68.095
0.348 -1.108 68.095
0.348 -1.108 68.095
0.348 -1.108 68.095
0.348 -1.108 68.095
0.354 -1.124 68.120
0.354 -1.118 68.092
0.374 -1.200 68.120
0.374 -1.200 68.120
0.381 -1.133 67.431
0.417 -1.262 67.341
0.393 -1.226 67.736
0.420 -1.272 67.288
