# acceptance rate 19.42
# Om   w   H0   chi2
0.319 -1.031 65.828 1051.624
0.319 -1.031 65.828 1051.624
0.316 -1.012 65.699 1051.352
0.326 -0.938 66.953 1080.927
0.338 -0.898 67.118 1083.659
0.338 -0.898 67.118 1083.659
0.338 -0.898 67.118 1083.659
0.338 -0.898 67.118 1083.659
0.338 -0.898 67.118 1083.659
0.388 -0.916 66.157 1090.069
0.499 -0.932 64.777 1093.025
0.468 -0.929 64.665 1097.594
0.468 -0.929 64.665 1097.594
0.468 -0.929 64.665 1097.594
0.454 -0.884 64.115 1099.451
0.454 -0.884 64.115 1099.451
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.506 -0.875 63.243 1103.032
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.552 -0.977 63.251 1103.389
0.605 -1.010 60.588 1104.696
0.605 -1.010 60.588 1104.696
0.678 -1.069 60.758 1111.191
0.678 -1.069 60.758 1111.191
0.678 -1.069 60.758 1111.191
0.678 -1.069 60.758 1111.191
0.678 -1.069 60.758 1111.191
0.697 -0.953 60.059 1111.851
0.697 -0.953 60.059 1111.851
0.697 -0.953 60.059 1111.851
0.697 -0.953 60.059 1111.851
0.697 -0.953 60.059 1111.851
0.722 -0.945 58.562 1110.237
0.751 -0.948 59.481 1111.341
0.736 -0.982 58.602 1111.552
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
0.785 -0.965 58.020 1113.063
