# acceptance rate 18.86
# Om   w   H0   chi2
0.348 -0.992 65.545 617.382
0.354 -1.020 67.198 620.258
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.418 -1.103 66.348 622.524
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.454 -1.151 65.147 625.261
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.448 -1.192 65.389 624.581
0.432 -1.283 66.004 621.742
0.474 -1.310 66.118 623.586
0.474 -1.310 66.118 623.586
0.474 -1.310 66.118 623.586
0.474 -1.310 66.118 623.586
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.466 -1.336 66.217 624.038
0.431 -1.206 65.983 623.644
0.431 -1.206 65.983 623.644
0.431 -1.206 65.983 623.644
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.486 -1.143 64.030 626.208
0.500 -1.148 63.586 626.200
0.500 -1.148 63.586 626.200
0.500 -1.148 63.586 626.200
0.463 -1.110 64.711 625.847
0.463 -1.110 64.711 625.847
0.463 -1.110 64.711 625.847
0.463 -1.110 64.711 625.847
0.480 -1.144 64.901 625.204
0.480 -1.144 64.901 625.204
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.506 -1.168 63.650 626.417
0.479 -1.095 63.533 625.043
0.479 -1.095 63.533 625.043
0.506 -1.099 64.212 625.004
0.506 -1.099 64.212 625.004
