# acceptance rate 4.87
# Om   w   H0   chi2
0.310 -1.042 69.605 -1782.142
0.310 -1.042 69.605 -1782.142
0.310 -1.042 69.605 -1782.142
0.310 -1.042 69.605 -1782.142
0.242 -0.906 68.526 -1743.676
0.242 -0.906 68.526 -1743.676
0.242 -0.906 68.526 -1743.676
0.370 -0.889 65.204 -1717.236
0.370 -0.889 65.204 -1717.236
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.327 -0.841 65.201 -1716.453
0.321 -0.719 64.412 -1715.562
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.273 -0.686 64.506 -1714.052
0.283 -0.716 65.537 -1719.451
0.283 -0.716 65.537 -1719.451
0.283 -0.716 65.537 -1719.451
0.283 -0.716 65.537 -1719.451
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.285 -0.727 64.801 -1714.284
0.293 -0.733 64.989 -1714.111
0.293 -0.733 64.989 -1714.111
0.293 -0.733 64.989 -1714.111
0.293 -0.733 64.989 -1714.111
