# acceptance rate 11.03
# Om   w   H0   chi2
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.345 -1.040 67.574 249.706
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.328 -1.091 68.885 250.181
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.309 -1.048 69.002 249.287
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.399 -1.082 67.595 252.950
0.410 -1.070 66.696 253.202
0.410 -1.070 66.696 253.202
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.370 -1.046 67.588 252.682
0.383 -1.135 67.781 252.640
0.383 -1.135 67.781 252.640
0.383 -1.135 67.781 252.640
0.374 -0.974 67.030 252.688
0.339 -0.887 66.426 250.902
0.339 -0.887 66.426 250.902
0.339 -0.887 66.426 250.902
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.385 -0.892 66.092 252.291
0.364 -0.833 66.042 251.866
0.364 -0.833 66.042 251.866
0.364 -0.833 66.042 251.866
0.364 -0.833 66.042 251.866
0.351 -0.853 66.838 251.144
0.351 -0.853 66.838 251.144
0.351 -0.853 66.838 251.144
0.351 -0.853 66.838 251.144
0.351 -0.853 66.838 251.144
0.351 -0.853 66.838 251.144
0.341 -0.920 66.926 251.626
0.363 -0.858 66.323 251.996
0.363 -0.858 66.323 251.996
0.363 -0.858 66.323 251.996
0.363 -0.858 66.323 251.996
0.355 -0.966 67.259 252.297
0.358 -1.118 68.675 252.509
0.358 -1.118 68.675 252.509
0.358 -1.118 68.675 252.509
0.397 -1.101 67.151 252.937
0.397 -1.101 67.151 252.937
0.410 -1.122 66.944 253.125
0.410 -1.122 66.944 253.125
0.402 -1.106 67.856 252.669
0.402 -1.106 67.856 252.669
0.402 -1.106 67.856 252.669
0.395 -1.059 67.531 252.831
0.395 -1.059 67.531 252.831
0.407 -0.974 66.590 252.211
0.407 -0.974 66.590 252.211
0.474 -1.097 66.161 250.946
0.468 -1.161 66.232 253.208
0.468 -1.161 66.232 253.208
0.468 -1.161 66.232 253.208
0.468 -1.161 66.232 253.208
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.425 -1.123 67.141 253.357
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.470 -1.138 65.882 253.147
0.415 -1.171 67.498 253.779
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.412 -1.278 69.049 252.727
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.405 -1.219 68.292 253.829
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.393 -1.159 68.020 253.494
0.445 -1.092 65.838 252.943
0.453 -1.195 66.381 253.535
0.453 -1.195 66.381 253.535
0.447 -1.266 66.823 253.460
0.447 -1.266 66.823 253.460
0.496 -1.253 66.012 253.146
0.496 -1.253 66.012 253.146
0.496 -1.253 66.012 253.146
0.496 -1.253 66.012 253.146
0.496 -1.253 66.012 253.146
0.496 -1.253 66.012 253.146
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.522 -1.283 65.082 252.525
0.519 -1.275 64.913 252.102
0.519 -1.275 64.913 252.102
0.519 -1.275 64.913 252.102
0.519 -1.275 64.913 252.102
0.510 -1.239 64.854 251.777
0.510 -1.239 64.854 251.777
0.510 -1.239 64.854 251.777
0.541 -1.342 64.576 251.360
0.541 -1.342 64.576 251.360
0.508 -1.443 66.220 253.784
0.508 -1.443 66.220 253.784
