# acceptance rate 11.60
# Om   w   H0   chi2
0.264 -0.965 69.024 -209.070
0.264 -0.965 69.024 -209.070
0.283 -1.037 69.587 -211.430
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.309 -0.979 67.844 -206.393
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.361 -1.070 67.685 -207.565
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.394 -1.180 67.624 -207.646
0.352 -1.182 67.849 -206.866
0.352 -1.182 67.849 -206.866
0.352 -1.182 67.849 -206.866
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.381 -1.291 67.967 -206.529
0.370 -1.267 68.143 -206.561
0.370 -1.267 68.143 -206.561
0.409 -1.185 67.138 -207.856
0.409 -1.185 67.138 -207.856
0.365 -1.211 67.978 -206.254
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.367 -1.223 68.109 -206.218
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.362 -1.158 67.955 -206.200
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.371 -1.224 68.037 -206.178
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.368 -1.261 68.574 -206.640
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.404 -1.315 67.379 -207.138
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.433 -1.397 67.145 -207.661
0.354 -1.231 68.484 -206.666
0.354 -1.231 68.484 -206.666
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.343 -1.189 68.020 -207.530
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.353 -1.268 68.856 -207.182
0.331 -1.186 69.487 -209.693
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.351 -1.042 67.551 -206.956
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.326 -0.983 66.407 -209.402
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.358 -0.949 66.254 -208.404
0.313 -1.034 67.213 -208.664
0.313 -1.034 67.213 -208.664
0.313 -1.034 67.213 -208.664
0.313 -1.034 67.213 -208.664
0.313 -1.034 67.213 -208.664
0.295 -0.919 67.552 -206.371
0.295 -0.919 67.552 -206.371
0.324 -0.877 65.924 -208.908
0.324 -0.877 65.924 -208.908
0.324 -0.877 65.924 -208.908
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.350 -0.946 66.432 -207.891
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.396 -1.072 65.909 -210.015
0.343 -1.044 67.532 -206.252
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.371 -1.062 67.051 -207.060
0.342 -1.082 67.778 -206.085
0.342 -1.082 67.778 -206.085
0.342 -1.082 67.778 -206.085
0.314 -1.089 68.416 -206.805
0.379 -1.038 66.211 -208.571
0.379 -1.038 66.211 -208.571
0.379 -1.038 66.211 -208.571
0.379 -1.038 66.211 -208.571
0.379 -1.038 66.211 -208.571
0.379 -1.038 66.211 -208.571
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.279 -1.022 68.423 -207.925
0.315 -0.961 67.616 -206.619
0.315 -0.961 67.616 -206.619
0.315 -0.961 67.616 -206.619
0.315 -0.961 67.616 -206.619
0.285 -0.912 66.923 -207.390
0.285 -0.912 66.923 -207.390
0.285 -0.912 66.923 -207.390
0.285 -0.912 66.923 -207.390
0.239 -0.768 67.273 -207.603
0.254 -0.727 66.161 -208.434
0.254 -0.727 66.161 -208.434
0.254 -0.727 66.161 -208.434
0.254 -0.727 66.161 -208.434
0.255 -0.750 66.840 -208.814
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.254 -0.734 66.611 -208.997
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.129 -0.664 67.065 -207.128
0.189 -0.625 65.929 -209.061
0.189 -0.625 65.929 -209.061
0.189 -0.625 65.929 -209.061
0.189 -0.625 65.929 -209.061
0.135 -0.584 65.763 -208.642
0.135 -0.584 65.763 -208.642
0.135 -0.584 65.763 -208.642
0.135 -0.584 65.763 -208.642
0.135 -0.584 65.763 -208.642
0.135 -0.584 65.763 -208.642
