# acceptance rate 14.75
# Om   w   H0   chi2
0.296 -0.907 67.531 -158.259
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.314 -0.994 66.903 -158.660
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.372 -0.994 66.112 -157.959
0.311 -0.868 66.550 -157.943
0.311 -0.868 66.550 -157.943
0.250 -0.877 68.065 -157.906
0.250 -0.877 68.065 -157.906
0.250 -0.877 68.065 -157.906
0.250 -0.877 68.065 -157.906
0.250 -0.877 68.065 -157.906
0.250 -0.877 68.065 -157.906
0.206 -0.780 67.755 -158.012
0.245 -0.873 67.363 -158.703
0.273 -0.966 67.596 -159.610
0.273 -0.966 67.596 -159.610
0.273 -0.966 67.596 -159.610
0.273 -0.966 67.596 -159.610
0.273 -0.966 67.596 -159.610
0.312 -1.022 68.352 -158.141
0.312 -1.022 68.352 -158.141
0.312 -1.022 68.352 -158.141
0.312 -1.022 68.352 -158.141
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.350 -1.061 67.776 -158.526
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.336 -1.062 68.054 -158.029
0.315 -1.008 67.865 -157.544
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.301 -0.963 67.642 -157.443
0.297 -0.798 65.423 -157.836
0.297 -0.798 65.423 -157.836
0.297 -0.798 65.423 -157.836
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.298 -0.834 66.268 -157.598
0.252 -0.735 65.435 -157.963
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.196 -0.674 66.127 -157.464
0.220 -0.676 66.353 -159.592
0.220 -0.676 66.353 -159.592
0.220 -0.676 66.353 -159.592
0.183 -0.726 66.372 -159.879
0.183 -0.726 66.372 -159.879
0.183 -0.726 66.372 -159.879
0.183 -0.726 66.372 -159.879
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.140 -0.638 66.797 -157.884
0.106 -0.661 67.304 -159.186
0.106 -0.661 67.304 -159.186
0.205 -0.776 67.055 -158.418
0.205 -0.776 67.055 -158.418
0.292 -0.893 66.079 -159.860
0.239 -0.902 68.613 -158.226
0.314 -0.894 65.966 -158.136
0.314 -0.894 65.966 -158.136
0.314 -0.894 65.966 -158.136
0.314 -0.894 65.966 -158.136
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.307 -0.956 67.425 -157.440
0.262 -0.994 68.760 -158.485
0.262 -0.994 68.760 -158.485
0.311 -1.068 68.108 -157.839
0.311 -1.068 68.108 -157.839
0.311 -1.068 68.108 -157.839
0.311 -1.068 68.108 -157.839
0.311 -1.068 68.108 -157.839
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.381 -1.172 67.261 -157.576
0.389 -1.110 66.217 -158.192
0.389 -1.110 66.217 -158.192
0.389 -1.110 66.217 -158.192
0.394 -1.059 66.188 -158.222
0.394 -1.059 66.188 -158.222
0.394 -1.059 66.188 -158.222
0.394 -1.059 66.188 -158.222
0.394 -1.059 66.188 -158.222
0.394 -1.059 66.188 -158.222
0.338 -1.105 68.155 -157.511
0.338 -1.105 68.155 -157.511
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.339 -1.186 68.998 -157.804
0.416 -1.228 67.058 -158.507
0.416 -1.228 67.058 -158.507
