# acceptance rate 10.64
# Om   w   H0   chi2
0.267 -0.975 65.507 -560.788
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.347 -0.942 66.656 -492.916
0.365 -0.998 67.235 -491.120
0.365 -0.998 67.235 -491.120
0.345 -0.890 67.007 -491.529
0.371 -0.865 66.195 -491.358
0.371 -0.865 66.195 -491.358
0.371 -0.865 66.195 -491.358
0.345 -0.762 65.694 -491.931
0.397 -0.721 64.111 -492.355
0.397 -0.721 64.111 -492.355
0.429 -0.702 63.633 -493.406
0.429 -0.702 63.633 -493.406
0.418 -0.708 63.044 -493.887
0.418 -0.708 63.044 -493.887
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.460 -0.732 62.636 -494.211
0.484 -0.871 63.082 -494.034
0.484 -0.871 63.082 -494.034
0.484 -0.871 63.082 -494.034
0.504 -0.885 62.951 -493.779
0.504 -0.885 62.951 -493.779
0.504 -0.885 62.951 -493.779
0.504 -0.885 62.951 -493.779
0.504 -0.885 62.951 -493.779
0.504 -0.885 62.951 -493.779
0.466 -0.884 64.169 -491.971
0.466 -0.884 64.169 -491.971
0.431 -0.833 64.282 -491.887
0.431 -0.833 64.282 -491.887
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.367 -0.845 65.886 -491.314
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.445 -0.983 65.811 -491.615
0.465 -1.025 65.885 -492.649
0.465 -1.025 65.885 -492.649
0.404 -0.924 65.667 -490.982
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.442 -0.947 65.225 -491.104
0.329 -0.910 67.119 -492.182
0.329 -0.910 67.119 -492.182
0.329 -0.910 67.119 -492.182
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.345 -0.929 67.858 -492.636
0.349 -0.984 67.345 -491.753
0.349 -0.984 67.345 -491.753
0.349 -0.984 67.345 -491.753
0.349 -0.984 67.345 -491.753
