# acceptance rate 5.89
# Om   w   H0   chi2
0.258 -1.001 66.133 -1074.992
0.258 -1.001 66.133 -1074.992
0.258 -1.001 66.133 -1074.992
0.298 -1.028 65.730 -1046.849
0.298 -1.028 65.730 -1046.849
0.381 -1.013 65.008 -973.465
0.381 -1.013 65.008 -973.465
0.363 -1.008 66.317 -949.077
0.363 -1.008 66.317 -949.077
0.347 -0.970 66.839 -946.754
0.347 -0.970 66.839 -946.754
0.347 -0.970 66.839 -946.754
0.347 -0.970 66.839 -946.754
0.322 -0.889 66.924 -948.563
0.322 -0.889 66.924 -948.563
0.322 -0.889 66.924 -948.563
0.322 -0.889 66.924 -948.563
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.362 -0.912 65.663 -948.527
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.315 -0.827 66.161 -946.666
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
0.299 -0.774 66.076 -947.560
