# acceptance rate 12.81
# Om   w   H0   chi2
0.286 -0.916 65.275 1.016e+03
0.286 -0.916 65.275 1.016e+03
0.286 -0.916 65.275 1.016e+03
0.287 -0.975 66.328 9.995e+02
0.287 -0.975 66.328 9.995e+02
0.287 -0.975 66.328 9.995e+02
0.275 -0.967 66.772 9.924e+02
0.247 -0.899 67.532 9.650e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.398 -0.929 66.621 9.284e+02
0.431 -0.969 66.364 9.298e+02
0.427 -1.153 67.010 9.251e+02
0.427 -1.153 67.010 9.251e+02
0.447 -1.132 66.205 9.252e+02
0.447 -1.132 66.205 9.252e+02
0.447 -1.132 66.205 9.252e+02
0.400 -1.148 67.372 9.273e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.440 -1.259 67.252 9.250e+02
0.427 -1.343 68.974 9.265e+02
0.427 -1.343 68.974 9.265e+02
0.427 -1.343 68.974 9.265e+02
0.427 -1.343 68.974 9.265e+02
0.427 -1.343 68.974 9.265e+02
0.406 -1.405 69.209 9.266e+02
0.406 -1.405 69.209 9.266e+02
0.406 -1.405 69.209 9.266e+02
0.423 -1.385 68.730 9.250e+02
0.423 -1.385 68.730 9.250e+02
0.423 -1.385 68.730 9.250e+02
0.423 -1.385 68.730 9.250e+02
0.484 -1.300 66.397 9.244e+02
0.484 -1.300 66.397 9.244e+02
0.484 -1.300 66.397 9.244e+02
0.485 -1.390 66.329 9.266e+02
0.485 -1.390 66.329 9.266e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.453 -1.497 68.189 9.247e+02
0.401 -1.508 69.638 9.304e+02
0.401 -1.508 69.638 9.304e+02
0.401 -1.508 69.638 9.304e+02
0.401 -1.508 69.638 9.304e+02
0.401 -1.508 69.638 9.304e+02
0.424 -1.581 70.572 9.264e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.420 -1.680 70.689 9.249e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
0.396 -1.594 71.460 9.270e+02
