# acceptance rate 5.80
# Om   w   H0   chi2
0.315 -1.043 69.479 -638.360
0.315 -1.043 69.479 -638.360
0.315 -1.043 69.479 -638.360
0.187 -0.908 69.569 -617.394
0.187 -0.908 69.569 -617.394
0.187 -0.908 69.569 -617.394
0.187 -0.908 69.569 -617.394
0.200 -0.799 68.108 -608.775
0.200 -0.799 68.108 -608.775
0.200 -0.799 68.108 -608.775
0.214 -0.801 67.869 -608.333
0.214 -0.801 67.869 -608.333
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.280 -0.900 66.803 -606.720
0.233 -0.844 67.166 -606.560
0.233 -0.844 67.166 -606.560
0.273 -0.906 67.052 -606.132
0.273 -0.906 67.052 -606.132
0.273 -0.906 67.052 -606.132
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.310 -1.021 67.750 -604.778
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.330 -1.062 67.514 -605.019
0.306 -0.986 67.121 -606.265
0.306 -0.986 67.121 -606.265
0.306 -0.986 67.121 -606.265
0.289 -1.023 67.873 -606.447
0.289 -1.023 67.873 -606.447
0.289 -1.023 67.873 -606.447
0.289 -1.023 67.873 -606.447
0.289 -1.023 67.873 -606.447
0.289 -1.023 67.873 -606.447
0.309 -1.009 67.336 -605.631
0.309 -1.009 67.336 -605.631
0.309 -1.009 67.336 -605.631
0.309 -1.009 67.336 -605.631
0.309 -1.009 67.336 -605.631
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.271 -0.924 67.504 -604.978
0.257 -0.906 68.053 -606.380
0.257 -0.906 68.053 -606.380
0.257 -0.906 68.053 -606.380
0.257 -0.906 68.053 -606.380
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.310 -1.012 67.882 -605.536
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.296 -1.020 68.113 -605.034
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.282 -0.979 68.104 -605.333
0.297 -0.946 67.529 -605.921
0.297 -0.946 67.529 -605.921
0.297 -0.946 67.529 -605.921
0.297 -0.946 67.529 -605.921
0.297 -0.946 67.529 -605.921
