# acceptance rate 12.27
# Om   w   H0   chi2
0.263 -0.985 66.857 -497.275
0.242 -0.972 67.843 -490.743
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.264 -1.089 70.432 -475.890
0.340 -1.210 70.249 -471.172
0.340 -1.210 70.249 -471.172
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.354 -1.254 70.388 -471.611
0.346 -1.275 70.039 -469.555
0.346 -1.275 70.039 -469.555
0.346 -1.275 70.039 -469.555
0.346 -1.275 70.039 -469.555
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.357 -1.303 69.908 -468.912
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.424 -1.406 69.250 -469.306
0.381 -1.511 69.801 -469.182
0.381 -1.511 69.801 -469.182
0.387 -1.528 70.006 -467.750
0.387 -1.528 70.006 -467.750
0.387 -1.528 70.006 -467.750
0.387 -1.528 70.006 -467.750
0.387 -1.528 70.006 -467.750
0.387 -1.528 70.006 -467.750
0.418 -1.462 68.801 -466.188
0.418 -1.462 68.801 -466.188
0.418 -1.462 68.801 -466.188
0.418 -1.462 68.801 -466.188
0.418 -1.462 68.801 -466.188
0.418 -1.462 68.801 -466.188
0.489 -1.424 66.686 -466.076
0.489 -1.424 66.686 -466.076
0.489 -1.424 66.686 -466.076
0.489 -1.424 66.686 -466.076
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.481 -1.396 66.644 -465.804
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.451 -1.368 66.646 -466.539
0.498 -1.366 65.362 -466.315
0.498 -1.366 65.362 -466.315
0.498 -1.366 65.362 -466.315
0.498 -1.366 65.362 -466.315
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.493 -1.398 66.149 -465.694
0.473 -1.432 67.092 -465.724
0.473 -1.432 67.092 -465.724
0.473 -1.432 67.092 -465.724
0.473 -1.432 67.092 -465.724
0.437 -1.396 68.072 -466.147
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.364 -1.414 70.191 -468.827
0.437 -1.501 68.698 -466.022
0.402 -1.408 69.661 -468.172
0.402 -1.408 69.661 -468.172
0.379 -1.441 69.663 -468.286
0.379 -1.441 69.663 -468.286
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.448 -1.422 67.643 -465.660
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.487 -1.490 66.801 -465.402
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.478 -1.568 67.120 -465.383
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.480 -1.609 67.401 -465.113
0.482 -1.662 68.361 -466.718
0.493 -1.526 67.119 -466.066
0.493 -1.526 67.119 -466.066
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.516 -1.498 66.086 -465.856
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.537 -1.600 65.583 -465.813
0.545 -1.728 66.269 -466.393
0.545 -1.728 66.269 -466.393
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.528 -1.762 66.036 -466.105
0.533 -1.652 66.100 -465.677
0.533 -1.652 66.100 -465.677
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.517 -1.615 65.908 -465.958
0.530 -1.593 65.968 -465.743
0.536 -1.635 65.688 -465.752
0.536 -1.635 65.688 -465.752
0.536 -1.635 65.688 -465.752
0.536 -1.635 65.688 -465.752
