# acceptance rate 25.63
# Om   w   H0   chi2
0.335 -0.961 65.624 2.713e+03
0.335 -0.961 65.624 2.713e+03
0.385 -0.847 65.118 2.705e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.451 -0.854 63.471 2.660e+03
0.481 -0.765 61.819 2.629e+03
0.481 -0.765 61.819 2.629e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.539 -0.792 60.474 2.619e+03
0.598 -0.791 59.269 2.622e+03
0.598 -0.791 59.269 2.622e+03
0.598 -0.791 59.269 2.622e+03
0.672 -0.712 57.718 2.636e+03
0.672 -0.712 57.718 2.636e+03
0.672 -0.712 57.718 2.636e+03
0.672 -0.712 57.718 2.636e+03
0.675 -0.712 58.099 2.628e+03
0.608 -0.581 58.630 2.621e+03
0.655 -0.573 58.349 2.626e+03
0.655 -0.573 58.349 2.626e+03
0.655 -0.573 58.349 2.626e+03
0.655 -0.573 58.349 2.626e+03
0.655 -0.573 58.349 2.626e+03
0.679 -0.663 58.964 2.630e+03
0.679 -0.663 58.964 2.630e+03
0.679 -0.663 58.964 2.630e+03
0.679 -0.663 58.964 2.630e+03
0.565 -0.738 59.753 2.618e+03
0.534 -0.628 60.106 2.618e+03
0.626 -0.538 57.497 2.636e+03
0.666 -0.507 58.303 2.631e+03
0.666 -0.507 58.303 2.631e+03
0.666 -0.507 58.303 2.631e+03
0.610 -0.441 58.151 2.627e+03
0.527 -0.414 59.045 2.625e+03
0.527 -0.414 59.045 2.625e+03
0.527 -0.414 59.045 2.625e+03
0.557 -0.473 59.570 2.632e+03
0.557 -0.473 59.570 2.632e+03
0.733 -0.456 59.244 2.694e+03
0.733 -0.456 59.244 2.694e+03
0.811 -0.552 58.230 2.672e+03
0.806 -0.668 58.404 2.664e+03
0.806 -0.668 58.404 2.664e+03
0.806 -0.668 58.404 2.664e+03
