# acceptance rate 0.42
# Om   w   H0
0.271 -0.194 57.801
0.271 -0.194 57.801
0.294 -0.213 57.883
0.294 -0.213 57.883
0.294 -0.213 57.883
0.294 -0.213 57.883
0.294 -0.213 57.883
0.281 -0.205 57.821
0.281 -0.205 57.821
0.284 -0.202 57.830
0.284 -0.202 57.830
0.284 -0.202 57.830
0.284 -0.202 57.830
0.284 -0.202 57.830
0.284 -0.202 57.830
0.284 -0.202 57.830
0.088 -0.162 58.324
0.088 -0.162 58.324
0.088 -0.162 58.324
0.088 -0.162 58.324
0.088 -0.162 58.324
0.104 -0.170 58.304
0.104 -0.170 58.304
0.104 -0.170 58.304
0.104 -0.170 58.304
0.113 -0.168 58.222
0.113 -0.168 58.222
0.116 -0.170 58.220
0.304 -0.270 58.251
0.133 -0.150 58.194
0.133 -0.150 58.194
0.213 -0.197 58.216
0.213 -0.197 58.216
0.213 -0.197 58.216
0.213 -0.197 58.216
0.213 -0.197 58.216
0.348 -0.271 58.139
0.348 -0.271 58.139
0.348 -0.271 58.139
0.078 -0.212 59.043
0.078 -0.212 59.043
0.078 -0.212 59.043
0.078 -0.212 59.043
0.276 -0.262 58.393
0.276 -0.262 58.393
0.243 -0.250 58.420
0.243 -0.250 58.420
0.243 -0.250 58.420
0.243 -0.250 58.420
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.125 -0.236 58.641
0.148 -0.250 58.600
0.059 -0.218 58.707
0.059 -0.218 58.707
0.059 -0.218 58.707
0.079 -0.223 58.732
0.137 -0.239 58.594
0.137 -0.239 58.594
0.137 -0.239 58.594
0.136 -0.233 58.567
0.136 -0.233 58.567
0.136 -0.233 58.567
0.136 -0.233 58.567
0.136 -0.233 58.567
0.114 -0.226 58.587
0.160 -0.241 58.592
0.160 -0.241 58.592
0.225 -0.263 58.441
0.226 -0.263 58.439
0.181 -0.176 58.455
0.322 -0.219 58.047
0.322 -0.219 58.047
0.315 -0.215 58.064
0.283 -0.194 57.979
0.283 -0.194 57.979
0.220 -0.232 58.288
0.220 -0.232 58.288
0.073 -0.179 58.162
0.073 -0.179 58.162
0.073 -0.179 58.162
0.073 -0.179 58.162
0.065 -0.175 58.169
0.065 -0.175 58.169
0.065 -0.175 58.169
0.065 -0.175 58.169
0.076 -0.179 58.175
0.076 -0.179 58.175
0.076 -0.179 58.175
0.076 -0.179 58.175
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.083 -0.183 58.186
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.159 -0.203 58.254
0.135 -0.195 58.256
0.088 -0.171 58.318
0.088 -0.171 58.318
0.088 -0.171 58.318
0.088 -0.171 58.318
0.088 -0.171 58.318
0.038 -0.155 58.336
0.004 -0.152 58.362
0.019 -0.155 58.348
0.037 -0.164 58.355
0.037 -0.164 58.355
0.037 -0.164 58.355
0.191 -0.205 58.182
0.191 -0.205 58.182
0.191 -0.205 58.182
0.191 -0.205 58.182
0.191 -0.205 58.182
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.012 -0.163 58.432
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.004 -0.159 58.445
0.016 -0.161 58.411
0.016 -0.161 58.411
0.223 -0.209 58.037
0.223 -0.209 58.037
0.211 -0.204 58.025
0.211 -0.204 58.025
0.211 -0.204 58.025
0.211 -0.204 58.025
0.211 -0.204 58.025
0.141 -0.111 57.123
0.141 -0.111 57.123
0.141 -0.111 57.123
0.288 -0.183 57.360
0.288 -0.183 57.360
0.288 -0.183 57.360
0.235 -0.122 57.186
0.235 -0.122 57.186
0.235 -0.122 57.186
0.376 -0.218 57.507
0.432 -0.259 57.550
0.432 -0.259 57.550
0.432 -0.259 57.550
0.432 -0.259 57.550
0.282 -0.212 57.649
0.282 -0.212 57.649
0.282 -0.212 57.649
0.200 -0.154 57.157
0.200 -0.154 57.157
0.200 -0.154 57.157
0.200 -0.154 57.157
0.200 -0.154 57.157
0.200 -0.154 57.157
0.049 -0.125 57.304
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.079 -0.135 57.283
0.139 -0.160 57.431
0.139 -0.160 57.431
0.139 -0.160 57.431
0.139 -0.160 57.431
0.069 -0.100 57.363
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.071 -0.099 57.355
0.132 -0.133 57.430
0.132 -0.133 57.430
0.132 -0.133 57.430
0.132 -0.133 57.430
0.132 -0.133 57.430
0.132 -0.133 57.430
0.132 -0.133 57.430
0.127 -0.132 57.426
0.127 -0.132 57.426
0.127 -0.132 57.426
0.127 -0.132 57.426
0.127 -0.132 57.426
0.127 -0.132 57.426
0.117 -0.142 57.705
0.117 -0.142 57.705
0.117 -0.142 57.705
0.117 -0.142 57.705
0.117 -0.142 57.705
0.117 -0.142 57.705
0.117 -0.142 57.705
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.219 -0.189 57.743
0.246 -0.172 57.351
0.211 -0.194 57.865
0.211 -0.194 57.865
0.211 -0.194 57.865
0.246 -0.210 57.845
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.196 -0.158 57.866
0.229 -0.146 57.624
0.210 -0.148 57.613
0.210 -0.148 57.613
0.253 -0.129 57.476
0.264 -0.130 57.434
0.264 -0.130 57.434
0.264 -0.130 57.434
0.264 -0.130 57.434
0.264 -0.130 57.434
0.264 -0.130 57.434
0.349 -0.191 57.798
0.349 -0.191 57.798
0.349 -0.191 57.798
0.349 -0.191 57.798
0.341 -0.194 57.837
0.341 -0.194 57.837
0.315 -0.182 57.733
0.315 -0.182 57.733
0.352 -0.207 57.701
0.352 -0.207 57.701
0.352 -0.207 57.701
0.352 -0.207 57.701
0.352 -0.207 57.701
0.352 -0.207 57.701
0.352 -0.207 57.701
0.465 -0.261 58.009
0.534 -0.366 57.889
0.534 -0.366 57.889
0.534 -0.366 57.889
0.552 -0.412 57.901
0.552 -0.412 57.901
0.552 -0.412 57.901
0.454 -0.346 57.872
0.454 -0.346 57.872
0.454 -0.346 57.872
0.558 -0.466 57.851
0.560 -0.473 58.257
0.601 -0.498 58.259
0.616 -0.528 58.213
0.586 -0.438 58.304
0.586 -0.438 58.304
0.586 -0.438 58.304
0.586 -0.438 58.304
0.593 -0.456 58.346
0.593 -0.456 58.346
0.593 -0.456 58.346
0.593 -0.456 58.346
0.593 -0.456 58.346
0.593 -0.456 58.346
0.504 -0.395 58.357
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.437 -0.294 58.364
0.436 -0.293 58.372
0.368 -0.276 58.434
0.305 -0.208 58.381
0.305 -0.208 58.381
0.305 -0.208 58.381
0.305 -0.208 58.381
0.347 -0.262 58.388
0.342 -0.251 58.371
0.342 -0.251 58.371
0.342 -0.251 58.371
0.311 -0.220 58.349
0.367 -0.249 58.289
0.367 -0.249 58.289
0.364 -0.248 58.301
0.207 -0.252 58.878
0.207 -0.252 58.878
0.207 -0.252 58.878
0.279 -0.272 58.592
0.279 -0.272 58.592
0.279 -0.272 58.592
0.279 -0.272 58.592
0.279 -0.272 58.592
0.279 -0.272 58.592
0.340 -0.319 58.621
0.340 -0.319 58.621
0.340 -0.319 58.621
0.340 -0.319 58.621
0.340 -0.319 58.621
0.340 -0.319 58.621
0.340 -0.319 58.621
0.270 -0.266 58.620
0.297 -0.275 58.557
0.297 -0.275 58.557
0.297 -0.275 58.557
0.240 -0.235 58.527
0.240 -0.235 58.527
0.240 -0.235 58.527
0.240 -0.235 58.527
0.240 -0.235 58.527
0.240 -0.235 58.527
0.285 -0.284 58.471
0.278 -0.281 58.481
0.291 -0.285 58.442
0.267 -0.240 58.343
0.267 -0.240 58.343
0.326 -0.249 58.159
0.326 -0.249 58.159
0.226 -0.182 58.210
0.260 -0.206 58.242
0.277 -0.207 58.207
0.257 -0.202 58.198
0.261 -0.203 58.199
0.449 -0.210 57.757
0.449 -0.210 57.757
0.449 -0.210 57.757
0.454 -0.203 57.790
0.454 -0.203 57.790
0.453 -0.205 57.815
0.529 -0.362 57.851
0.529 -0.362 57.851
0.529 -0.362 57.851
0.529 -0.362 57.851
0.589 -0.404 57.687
0.589 -0.404 57.687
0.629 -0.454 57.711
0.744 -0.525 57.627
0.744 -0.525 57.627
0.643 -0.475 57.865
0.642 -0.484 57.918
0.642 -0.484 57.918
0.684 -0.511 57.984
0.703 -0.640 57.984
0.700 -0.630 57.972
0.700 -0.630 57.972
0.639 -0.567 57.998
0.639 -0.567 57.998
0.532 -0.474 58.585
0.532 -0.474 58.585
0.532 -0.474 58.585
0.532 -0.474 58.585
0.532 -0.474 58.585
0.536 -0.481 58.610
0.536 -0.481 58.610
0.571 -0.515 58.638
0.571 -0.515 58.638
0.686 -0.631 58.761
0.686 -0.631 58.761
0.686 -0.631 58.761
0.810 -0.747 57.240
0.810 -0.747 57.240
0.774 -0.846 58.091
0.774 -0.846 58.091
0.774 -0.846 58.091
0.774 -0.846 58.091
0.774 -0.846 58.091
0.774 -0.846 58.091
0.753 -0.924 58.512
0.753 -0.924 58.512
0.753 -0.924 58.512
0.753 -0.924 58.512
0.740 -0.858 58.317
0.773 -0.953 58.311
0.773 -0.953 58.311
0.773 -0.953 58.311
0.773 -0.953 58.311
0.773 -0.953 58.311
0.773 -0.953 58.311
0.773 -0.953 58.311
0.780 -0.975 58.306
0.780 -0.975 58.306
0.780 -0.975 58.306
0.780 -0.975 58.306
0.785 -0.985 58.304
0.785 -0.985 58.304
0.770 -1.075 58.798
0.770 -1.075 58.798
0.747 -1.032 58.880
0.747 -1.032 58.880
0.744 -1.012 58.842
0.735 -0.725 58.246
0.735 -0.725 58.246
0.735 -0.725 58.246
0.735 -0.725 58.246
0.728 -0.738 58.267
0.728 -0.738 58.267
0.728 -0.738 58.267
0.728 -0.738 58.267
0.632 -0.651 59.260
0.623 -0.630 59.305
0.651 -0.745 59.088
0.651 -0.745 59.088
0.625 -0.751 59.448
0.625 -0.751 59.448
0.625 -0.751 59.448
0.593 -0.680 59.669
0.593 -0.680 59.669
0.620 -0.696 59.360
0.620 -0.696 59.360
0.643 -0.725 59.366
0.643 -0.725 59.366
0.632 -0.733 59.525
0.711 -0.825 58.599
0.711 -0.825 58.599
0.711 -0.828 58.598
0.711 -0.828 58.598
0.711 -0.828 58.598
0.711 -0.828 58.598
0.711 -0.828 58.598
0.711 -0.828 58.598
0.711 -0.828 58.598
0.714 -0.808 58.464
0.702 -0.538 58.150
0.803 -0.600 57.631
0.772 -0.948 58.313
0.772 -0.948 58.313
0.783 -1.042 58.223
0.783 -1.042 58.223
0.782 -1.049 58.245
0.792 -1.090 58.527
0.789 -1.038 58.691
0.773 -1.016 58.551
0.781 -0.987 58.549
0.781 -0.987 58.549
0.781 -0.989 58.545
0.752 -0.885 58.428
0.752 -0.885 58.428
0.752 -0.885 58.428
0.752 -0.885 58.428
0.684 -0.800 58.371
0.684 -0.800 58.371
0.698 -0.838 58.347
0.730 -0.896 58.301
0.730 -0.896 58.301
0.796 -1.141 58.363
0.797 -0.851 58.143
0.817 -1.255 58.114
0.756 -0.997 57.879
0.756 -0.997 57.879
0.840 -1.296 57.174
0.840 -1.296 57.174
0.840 -1.296 57.174
0.840 -1.296 57.174
0.840 -1.296 57.174
0.840 -1.296 57.174
0.840 -1.269 57.163
0.863 -1.353 56.969
0.863 -1.353 56.969
0.863 -1.353 56.969
0.863 -1.353 56.969
0.830 -1.326 57.711
0.830 -1.326 57.711
0.830 -1.326 57.711
0.830 -1.326 57.711
0.830 -1.326 57.711
0.830 -1.326 57.711
0.817 -1.264 57.766
0.819 -1.367 57.795
0.819 -1.367 57.795
0.819 -1.367 57.795
0.822 -1.374 57.716
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.829 -1.399 57.719
0.819 -1.373 57.744
0.815 -1.362 57.782
0.813 -1.121 57.607
0.813 -1.121 57.607
0.813 -1.121 57.607
0.844 -1.659 58.357
0.844 -1.659 58.357
0.758 -1.153 58.329
0.758 -1.153 58.329
0.758 -1.153 58.329
0.758 -1.153 58.329
0.787 -1.305 58.158
0.810 -1.602 58.403
0.808 -1.588 58.403
0.808 -1.588 58.403
0.808 -1.588 58.403
0.728 -1.162 58.625
0.749 -1.581 59.131
0.749 -1.581 59.131
0.749 -1.581 59.131
0.714 -1.151 58.780
0.714 -1.151 58.780
0.762 -1.377 58.629
0.779 -1.865 58.741
0.779 -1.865 58.741
0.795 -1.954 58.587
0.799 -2.066 58.564
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.852 -2.729 58.788
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.844 -2.662 58.757
0.835 -2.604 58.750
0.835 -2.604 58.750
0.835 -2.604 58.750
0.835 -2.604 58.750
0.835 -2.604 58.750
0.806 -2.166 58.658
0.806 -2.166 58.658
0.806 -2.166 58.658
0.806 -2.166 58.658
0.797 -2.180 58.731
0.782 -1.927 58.717
0.816 -1.606 58.031
0.816 -1.606 58.031
0.780 -1.418 58.365
0.778 -1.434 58.397
0.778 -1.434 58.397
0.778 -1.434 58.397
0.778 -1.434 58.397
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.792 -1.718 58.732
0.812 -1.854 58.584
0.812 -1.854 58.584
0.812 -1.854 58.584
0.783 -1.495 59.169
0.783 -1.495 59.169
0.783 -1.495 59.169
0.745 -1.186 58.785
0.754 -1.381 58.840
0.754 -1.381 58.840
0.754 -1.381 58.840
0.729 -0.802 58.641
0.683 -0.717 58.568
0.683 -0.716 58.563
0.700 -0.914 59.066
0.700 -0.914 59.066
0.700 -0.914 59.066
0.655 -0.833 59.072
0.655 -0.833 59.072
0.667 -0.992 59.549
0.667 -0.992 59.549
0.667 -0.992 59.549
0.667 -0.992 59.549
0.696 -0.901 59.053
0.696 -0.901 59.053
0.692 -0.895 59.045
0.690 -0.930 59.317
0.686 -0.896 59.214
0.683 -0.750 58.726
0.683 -0.750 58.726
0.683 -0.750 58.726
0.683 -0.750 58.726
0.683 -0.750 58.726
0.692 -0.767 58.608
0.689 -0.762 58.645
0.689 -0.762 58.645
0.679 -0.746 58.718
0.688 -0.668 58.262
0.617 -0.551 58.170
0.617 -0.551 58.170
0.617 -0.551 58.170
0.616 -0.539 58.095
0.616 -0.539 58.095
0.576 -0.486 58.041
0.542 -0.472 57.918
0.542 -0.472 57.918
0.544 -0.475 57.915
0.544 -0.475 57.915
0.544 -0.475 57.915
0.544 -0.475 57.915
0.623 -0.674 58.241
0.641 -0.618 58.105
0.641 -0.618 58.105
0.664 -0.712 58.148
0.728 -0.822 58.150
0.728 -0.822 58.150
0.671 -0.569 58.139
0.722 -0.629 57.904
0.699 -0.607 57.950
0.691 -0.562 57.907
0.640 -0.512 58.162
0.631 -0.466 58.204
0.631 -0.466 58.204
0.637 -0.481 58.192
0.637 -0.481 58.192
0.659 -0.697 58.436
0.611 -0.486 58.449
0.526 -0.455 58.958
0.487 -0.429 59.221
0.528 -0.469 59.054
0.517 -0.450 58.965
0.517 -0.450 58.965
0.517 -0.450 58.965
0.517 -0.450 58.965
0.517 -0.450 58.965
0.520 -0.457 59.186
0.534 -0.480 59.154
0.534 -0.480 59.154
0.558 -0.503 59.021
0.640 -0.625 59.261
0.594 -0.565 59.095
0.666 -0.636 58.401
0.678 -0.662 58.397
0.664 -0.643 58.434
0.664 -0.643 58.434
0.664 -0.643 58.434
0.664 -0.643 58.434
0.664 -0.643 58.434
0.664 -0.643 58.434
0.642 -0.619 58.443
0.642 -0.619 58.443
0.642 -0.619 58.443
0.703 -0.713 58.697
0.703 -0.713 58.697
0.692 -0.648 58.388
0.692 -0.648 58.388
0.692 -0.648 58.388
0.692 -0.648 58.388
0.669 -0.536 58.491
0.669 -0.536 58.491
0.582 -0.396 57.820
0.582 -0.396 57.820
0.582 -0.396 57.820
0.582 -0.396 57.820
0.583 -0.340 57.338
0.622 -0.361 57.305
0.622 -0.361 57.305
0.641 -0.450 57.427
0.641 -0.450 57.427
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.634 -0.423 57.371
0.613 -0.416 57.628
0.609 -0.418 57.627
0.609 -0.418 57.627
0.609 -0.418 57.627
0.606 -0.413 57.611
0.606 -0.413 57.611
0.606 -0.413 57.611
0.606 -0.413 57.611
0.606 -0.413 57.611
0.600 -0.406 57.626
0.602 -0.410 57.637
0.549 -0.254 57.236
0.491 -0.203 57.202
0.479 -0.242 57.499
0.489 -0.209 57.248
0.489 -0.209 57.248
0.489 -0.209 57.248
0.489 -0.209 57.248
0.489 -0.209 57.248
0.489 -0.209 57.248
0.489 -0.209 57.248
0.591 -0.436 57.587
0.617 -0.483 57.595
0.616 -0.476 57.598
0.616 -0.476 57.598
0.602 -0.438 57.549
0.611 -0.421 57.281
0.606 -0.405 57.257
0.572 -0.311 56.956
0.550 -0.316 57.291
0.532 -0.358 57.856
0.532 -0.358 57.856
0.532 -0.358 57.856
0.522 -0.381 58.144
0.522 -0.381 58.144
0.522 -0.381 58.144
0.465 -0.314 58.137
0.463 -0.313 58.140
0.463 -0.313 58.140
0.596 -0.358 58.018
0.606 -0.362 58.010
0.606 -0.362 58.010
0.610 -0.372 58.014
0.581 -0.376 58.331
0.581 -0.376 58.331
0.581 -0.376 58.331
0.572 -0.330 58.266
0.572 -0.330 58.266
0.583 -0.363 58.256
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.593 -0.369 58.165
0.599 -0.379 58.169
0.648 -0.486 58.073
0.648 -0.472 58.018
0.653 -0.503 58.024
0.653 -0.503 58.024
0.649 -0.488 58.034
0.649 -0.488 58.034
0.641 -0.436 57.921
0.636 -0.432 57.905
0.636 -0.432 57.905
0.627 -0.423 57.897
0.523 -0.380 58.072
0.628 -0.466 58.391
0.628 -0.476 58.436
0.628 -0.476 58.436
0.626 -0.464 58.431
0.626 -0.464 58.431
0.626 -0.464 58.431
0.616 -0.416 58.345
0.616 -0.416 58.345
0.618 -0.414 58.328
0.597 -0.402 58.337
0.605 -0.471 58.443
0.605 -0.471 58.443
0.605 -0.471 58.443
0.610 -0.468 58.445
0.570 -0.400 58.012
0.570 -0.400 58.012
0.568 -0.398 58.012
0.568 -0.398 58.012
0.480 -0.344 58.331
0.480 -0.344 58.331
0.480 -0.344 58.331
0.480 -0.344 58.331
0.480 -0.344 58.331
0.413 -0.313 58.727
0.356 -0.308 59.264
0.356 -0.308 59.264
0.331 -0.301 59.434
0.386 -0.380 59.266
0.386 -0.380 59.266
0.386 -0.380 59.266
0.386 -0.380 59.266
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.365 -0.358 59.327
0.366 -0.359 59.332
0.366 -0.359 59.332
0.366 -0.359 59.332
0.393 -0.388 59.262
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.416 -0.407 59.264
0.450 -0.428 59.141
0.450 -0.428 59.141
0.525 -0.433 58.480
0.525 -0.433 58.480
0.525 -0.433 58.480
0.427 -0.320 58.842
0.427 -0.320 58.842
0.419 -0.316 58.894
0.517 -0.367 58.408
0.517 -0.367 58.408
0.517 -0.367 58.408
0.515 -0.356 58.292
0.517 -0.321 58.069
0.517 -0.321 58.069
0.517 -0.321 58.069
0.525 -0.326 58.056
0.553 -0.333 58.007
0.553 -0.333 58.007
0.570 -0.343 58.067
0.577 -0.368 58.080
0.577 -0.368 58.080
0.577 -0.368 58.080
0.550 -0.359 58.110
0.497 -0.322 58.179
0.497 -0.322 58.179
0.497 -0.322 58.179
0.511 -0.282 57.887
0.500 -0.280 57.894
0.500 -0.280 57.894
0.500 -0.280 57.894
0.500 -0.280 57.894
0.438 -0.225 57.808
0.410 -0.213 57.921
0.431 -0.240 57.961
0.437 -0.238 57.916
0.437 -0.238 57.916
0.437 -0.238 57.916
0.437 -0.238 57.916
0.437 -0.238 57.916
0.450 -0.240 57.889
0.363 -0.235 58.211
0.363 -0.235 58.211
0.363 -0.235 58.211
0.363 -0.235 58.211
0.468 -0.323 58.157
0.468 -0.323 58.157
0.468 -0.323 58.157
0.468 -0.323 58.157
0.607 -0.378 57.980
0.607 -0.378 57.980
0.641 -0.453 57.847
0.641 -0.453 57.847
0.641 -0.453 57.847
0.594 -0.321 57.797
0.594 -0.321 57.797
0.594 -0.321 57.797
0.873 -1.989 57.370
0.873 -1.989 57.370
0.873 -1.989 57.370
0.873 -1.989 57.370
0.873 -1.989 57.370
0.827 -1.730 57.965
0.827 -1.730 57.965
0.827 -1.730 57.965
0.827 -1.730 57.965
0.820 -1.718 57.872
0.817 -1.718 58.004
0.845 -2.153 57.833
0.845 -2.153 57.833
0.865 -2.043 57.646
0.865 -2.043 57.646
0.819 -1.898 58.504
0.819 -1.898 58.504
0.819 -1.898 58.504
0.820 -2.095 58.738
0.820 -2.095 58.738
0.810 -2.038 59.041
0.785 -1.816 58.965
0.790 -2.065 58.798
0.785 -1.914 58.764
0.785 -1.914 58.764
0.773 -1.636 58.700
0.765 -1.520 58.622
0.770 -1.518 58.538
0.770 -1.518 58.538
0.770 -1.518 58.538
0.782 -1.622 58.641
0.782 -1.622 58.641
0.792 -1.712 58.645
0.792 -1.712 58.645
0.792 -1.712 58.645
0.835 -1.907 57.966
0.833 -1.890 58.064
0.852 -1.960 57.593
0.852 -1.960 57.593
0.852 -1.960 57.593
0.852 -1.960 57.593
0.852 -1.960 57.593
0.852 -1.960 57.593
0.871 -2.343 57.893
0.871 -2.343 57.893
0.836 -1.750 57.781
0.900 -2.296 57.275
0.900 -2.296 57.275
0.851 -2.111 57.420
0.859 -2.197 57.332
0.859 -2.197 57.332
0.859 -2.197 57.332
0.859 -2.204 57.317
0.859 -2.204 57.317
0.860 -2.212 57.311
0.860 -2.212 57.311
0.860 -2.212 57.311
0.860 -2.212 57.311
0.851 -2.111 57.421
0.849 -2.103 57.420
0.849 -2.103 57.420
0.849 -2.103 57.420
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.891 -2.450 57.256
0.858 -2.112 57.653
0.845 -1.627 57.533
0.891 -2.048 57.598
0.840 -1.684 57.544
0.840 -1.684 57.544
0.840 -1.684 57.544
0.840 -1.684 57.544
0.840 -1.684 57.544
0.840 -1.684 57.544
0.832 -1.647 57.543
0.833 -1.649 57.544
0.833 -1.649 57.544
0.833 -1.649 57.544
0.833 -1.651 57.541
0.832 -1.640 57.626
0.832 -1.640 57.626
0.863 -1.813 57.437
0.909 -2.300 56.847
0.909 -2.300 56.847
0.909 -2.300 56.847
0.909 -2.300 56.847
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.909 -2.214 56.802
0.855 -1.943 57.105
0.843 -1.569 57.196
0.843 -1.569 57.196
0.840 -1.286 57.039
0.840 -1.286 57.039
0.837 -1.267 57.060
0.837 -1.267 57.060
0.840 -1.265 56.997
0.840 -1.265 56.997
0.887 -1.489 56.696
0.887 -1.489 56.696
0.886 -1.487 56.718
0.864 -1.326 56.824
0.850 -1.321 57.116
0.841 -1.234 57.152
0.868 -1.316 57.019
0.836 -1.174 57.232
0.836 -1.174 57.232
0.836 -1.174 57.232
0.836 -1.174 57.232
0.766 -0.986 57.728
0.768 -0.998 57.734
0.779 -1.054 57.657
0.778 -1.034 57.536
0.778 -1.034 57.536
0.762 -0.895 57.818
0.762 -0.895 57.818
0.837 -1.080 57.807
0.837 -1.080 57.807
0.837 -1.080 57.807
0.755 -0.865 57.815
0.841 -1.176 57.926
0.841 -1.176 57.926
0.841 -1.176 57.926
0.792 -1.076 58.014
0.815 -1.437 58.631
0.815 -1.437 58.631
0.768 -1.249 58.492
0.769 -1.116 58.344
0.830 -1.500 58.432
0.830 -1.500 58.432
0.830 -1.500 58.432
0.830 -1.500 58.432
0.830 -1.500 58.432
0.830 -1.500 58.432
0.799 -1.323 58.398
0.799 -1.323 58.398
0.799 -1.323 58.398
0.799 -1.323 58.398
0.799 -1.323 58.398
0.798 -1.320 58.399
0.798 -1.320 58.399
0.798 -1.320 58.399
0.798 -1.320 58.399
0.798 -1.320 58.399
0.811 -1.374 58.468
0.811 -1.374 58.468
0.810 -1.376 58.458
