# acceptance rate 15.52
# Om   w   H0   chi2
0.321 -0.973 65.154 2.428e+03
0.321 -0.973 65.154 2.428e+03
0.386 -0.910 64.905 2.384e+03
0.386 -0.910 64.905 2.384e+03
0.386 -0.910 64.905 2.384e+03
0.386 -0.910 64.905 2.384e+03
0.386 -0.910 64.905 2.384e+03
0.362 -0.893 64.332 2.377e+03
0.362 -0.893 64.332 2.377e+03
0.362 -0.893 64.332 2.377e+03
0.405 -0.891 62.794 2.350e+03
0.405 -0.891 62.794 2.350e+03
0.405 -0.891 62.794 2.350e+03
0.510 -0.907 63.570 2.352e+03
0.510 -0.907 63.570 2.352e+03
0.510 -0.907 63.570 2.352e+03
0.510 -0.907 63.570 2.352e+03
0.510 -0.907 63.570 2.352e+03
0.493 -0.886 62.226 2.317e+03
0.493 -0.886 62.226 2.317e+03
0.493 -0.886 62.226 2.317e+03
0.476 -0.749 60.383 2.316e+03
0.476 -0.749 60.383 2.316e+03
0.476 -0.749 60.383 2.316e+03
0.476 -0.749 60.383 2.316e+03
0.476 -0.749 60.383 2.316e+03
0.507 -0.693 60.187 2.300e+03
0.507 -0.693 60.187 2.300e+03
0.565 -0.760 60.195 2.295e+03
0.565 -0.760 60.195 2.295e+03
0.565 -0.760 60.195 2.295e+03
0.565 -0.760 60.195 2.295e+03
0.621 -0.742 59.983 2.293e+03
0.621 -0.742 59.983 2.293e+03
0.621 -0.742 59.983 2.293e+03
0.645 -0.801 59.743 2.291e+03
0.645 -0.801 59.743 2.291e+03
0.645 -0.801 59.743 2.291e+03
0.645 -0.801 59.743 2.291e+03
0.645 -0.801 59.743 2.291e+03
0.645 -0.801 59.743 2.291e+03
0.686 -0.860 59.187 2.291e+03
0.686 -0.860 59.187 2.291e+03
0.643 -0.888 59.775 2.292e+03
0.643 -0.888 59.775 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.620 -0.823 59.854 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.579 -0.681 59.946 2.292e+03
0.636 -0.680 59.610 2.293e+03
0.710 -0.832 58.669 2.293e+03
0.710 -0.832 58.669 2.293e+03
0.710 -0.832 58.669 2.293e+03
0.710 -0.832 58.669 2.293e+03
0.710 -0.832 58.669 2.293e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.677 -0.862 59.379 2.291e+03
0.721 -0.824 59.889 2.306e+03
0.721 -0.824 59.889 2.306e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.735 -0.818 58.547 2.294e+03
0.692 -0.912 59.143 2.292e+03
0.692 -0.912 59.143 2.292e+03
0.692 -0.912 59.143 2.292e+03
0.657 -0.706 59.345 2.292e+03
0.657 -0.706 59.345 2.292e+03
0.669 -0.783 59.663 2.293e+03
0.669 -0.783 59.663 2.293e+03
0.669 -0.783 59.663 2.293e+03
0.693 -0.786 59.078 2.292e+03
0.693 -0.786 59.078 2.292e+03
0.699 -0.800 59.172 2.292e+03
0.699 -0.800 59.172 2.292e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.646 -0.824 59.711 2.291e+03
0.677 -0.842 59.251 2.291e+03
0.677 -0.842 59.251 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.653 -0.767 59.231 2.291e+03
0.682 -0.664 58.491 2.294e+03
0.636 -0.684 58.878 2.293e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
0.528 -0.672 60.199 2.295e+03
