# acceptance rate 0.44
# Om   w   H0
0.104 0.185 53.057
0.089 0.159 53.424
0.070 0.150 53.502
0.070 0.150 53.502
0.090 0.149 53.555
0.920 -0.208 55.805
0.999 -0.201 55.359
0.999 -0.201 55.359
0.999 -0.201 55.359
0.999 -0.201 55.359
0.999 -0.201 55.359
0.999 -0.201 55.359
0.999 -0.201 55.359
0.997 -0.413 55.498
0.997 -0.413 55.498
0.997 -0.413 55.498
0.997 -0.413 55.498
0.997 -0.413 55.498
0.984 -0.419 55.643
0.984 -0.419 55.643
0.984 -0.419 55.643
0.984 -0.419 55.643
0.984 -0.419 55.643
0.982 -0.172 55.402
0.982 -0.172 55.402
0.982 -0.172 55.402
0.982 -0.172 55.402
0.982 -0.172 55.402
0.948 -0.089 55.525
0.948 -0.089 55.525
0.948 -0.089 55.525
0.947 -0.097 55.541
0.947 -0.097 55.541
0.935 -0.090 55.530
0.935 -0.090 55.530
0.930 -0.006 55.515
0.644 0.074 54.965
0.649 0.077 54.935
0.678 0.063 55.038
0.608 0.080 54.929
0.567 0.087 54.841
0.567 0.087 54.841
0.567 0.087 54.841
0.563 0.087 54.836
0.507 0.098 54.819
0.452 0.144 54.372
0.496 0.143 54.475
0.496 0.143 54.475
0.496 0.143 54.475
0.496 0.143 54.475
0.496 0.143 54.475
0.402 0.158 54.162
0.402 0.158 54.162
0.402 0.158 54.162
0.390 0.168 54.025
0.390 0.168 54.025
0.224 0.115 53.956
0.224 0.115 53.956
0.205 0.109 54.179
0.205 0.109 54.179
0.175 0.107 54.264
0.178 0.108 54.266
0.113 0.108 54.166
0.171 0.111 54.241
0.171 0.111 54.241
0.171 0.111 54.241
0.265 0.115 54.277
0.216 0.113 54.234
0.185 0.112 54.209
0.209 0.110 54.315
0.209 0.110 54.315
0.193 0.111 54.250
0.193 0.111 54.250
0.200 0.111 54.252
0.185 0.107 54.260
0.185 0.107 54.260
0.185 0.107 54.260
0.205 0.094 54.359
0.236 0.108 54.262
0.255 0.106 54.330
0.257 0.098 54.447
0.215 0.103 54.299
0.324 0.116 54.457
0.393 0.117 54.712
0.393 0.117 54.712
0.393 0.117 54.712
0.422 0.125 54.535
0.416 0.132 54.505
0.549 0.144 54.616
0.556 0.143 54.605
0.556 0.143 54.605
0.350 0.129 54.376
0.350 0.129 54.376
0.350 0.129 54.376
0.350 0.129 54.376
0.374 0.129 54.387
0.420 0.134 54.418
0.420 0.134 54.418
0.420 0.134 54.418
0.412 0.137 54.666
0.428 0.146 54.562
0.426 0.146 54.563
0.535 0.171 54.682
0.625 0.183 54.817
0.593 0.191 54.658
0.593 0.191 54.658
0.593 0.191 54.658
0.693 0.222 54.675
0.693 0.222 54.675
0.693 0.222 54.675
0.738 0.232 54.715
0.738 0.232 54.715
0.738 0.232 54.715
0.719 0.229 54.695
0.719 0.229 54.695
0.611 0.201 54.508
0.611 0.201 54.508
0.722 0.215 54.683
0.699 0.213 54.634
0.699 0.213 54.634
0.576 0.193 54.474
0.576 0.193 54.474
0.441 0.145 54.445
0.365 0.131 54.446
0.365 0.131 54.446
0.365 0.131 54.446
0.371 0.122 54.531
0.385 0.122 54.554
0.333 0.121 54.437
0.335 0.123 54.420
0.335 0.123 54.420
0.408 0.142 54.453
0.359 0.128 54.388
0.359 0.128 54.388
0.285 0.118 54.353
0.285 0.118 54.353
0.292 0.118 54.359
0.292 0.118 54.359
0.292 0.118 54.359
0.292 0.118 54.359
0.327 0.127 54.287
0.327 0.127 54.287
0.327 0.127 54.287
0.352 0.128 54.314
0.352 0.128 54.314
0.272 0.127 54.160
0.280 0.128 54.157
0.270 0.127 54.126
0.389 0.126 54.379
0.389 0.126 54.379
0.399 0.126 54.392
0.339 0.125 54.313
0.340 0.125 54.313
0.303 0.106 54.504
0.303 0.106 54.504
0.233 0.077 54.474
0.321 0.068 54.602
0.321 0.068 54.602
0.321 0.068 54.602
0.321 0.068 54.602
0.334 0.080 54.585
0.334 0.080 54.585
0.200 0.097 54.217
0.138 0.093 54.269
0.274 0.127 54.239
0.280 0.128 54.254
0.280 0.128 54.254
0.312 0.127 54.337
0.312 0.127 54.337
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.438 0.152 54.181
0.431 0.146 54.209
0.431 0.146 54.209
0.251 0.122 54.204
0.218 0.120 54.155
0.220 0.119 54.125
0.199 0.123 54.069
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.071 0.099 53.982
0.209 0.104 54.376
0.212 0.106 54.369
0.199 0.109 54.240
0.200 0.109 54.237
0.253 0.111 54.368
0.253 0.111 54.368
0.253 0.111 54.368
0.246 0.107 54.392
0.246 0.107 54.382
0.177 0.080 54.564
0.177 0.080 54.564
0.153 0.082 54.492
0.153 0.082 54.492
0.164 0.081 54.483
0.164 0.081 54.483
0.164 0.081 54.483
0.164 0.081 54.483
0.076 0.047 54.678
0.076 0.047 54.678
0.078 0.060 54.537
0.085 0.064 54.512
0.085 0.064 54.512
0.085 0.064 54.512
0.085 0.064 54.512
0.140 0.078 54.551
0.140 0.078 54.551
0.139 0.077 54.551
0.140 0.087 54.489
0.141 0.087 54.491
0.075 0.080 54.469
0.075 0.080 54.469
0.188 0.113 54.359
0.225 0.115 54.338
0.181 0.082 54.596
0.176 0.090 54.534
0.176 0.090 54.534
0.077 0.096 54.360
0.098 0.091 54.576
0.128 0.076 54.796
0.090 0.091 54.422
0.090 0.091 54.422
0.090 0.083 54.493
0.090 0.083 54.493
0.090 0.083 54.493
0.125 0.119 53.982
0.161 0.151 53.719
0.161 0.151 53.719
0.161 0.151 53.719
0.161 0.151 53.720
0.161 0.151 53.720
0.161 0.151 53.720
0.221 0.154 53.859
0.221 0.154 53.859
0.221 0.154 53.859
0.203 0.153 53.839
0.348 0.159 54.116
0.348 0.159 54.116
0.340 0.157 54.114
0.380 0.159 54.222
0.380 0.159 54.222
0.380 0.159 54.222
0.362 0.149 54.217
0.332 0.140 54.219
0.187 0.097 54.301
0.187 0.097 54.301
0.187 0.097 54.301
0.187 0.097 54.301
0.187 0.097 54.301
0.151 0.088 54.338
0.172 0.103 54.237
0.172 0.103 54.237
0.172 0.103 54.237
0.172 0.103 54.237
0.172 0.103 54.237
0.172 0.103 54.237
0.157 0.104 54.199
0.157 0.104 54.199
0.157 0.104 54.199
0.154 0.103 54.190
0.154 0.103 54.190
0.172 0.113 54.169
0.172 0.113 54.169
0.188 0.118 54.153
0.186 0.119 54.138
0.186 0.119 54.138
0.325 0.121 54.413
0.261 0.116 54.401
0.261 0.116 54.401
0.261 0.116 54.401
0.366 0.130 54.471
0.354 0.128 54.421
0.354 0.128 54.421
0.354 0.128 54.421
0.523 0.154 54.522
0.397 0.155 54.149
0.561 0.205 53.909
0.510 0.182 54.237
0.510 0.182 54.237
0.557 0.187 54.062
0.557 0.187 54.062
0.557 0.187 54.062
0.558 0.200 54.014
0.575 0.204 54.027
0.575 0.204 54.027
0.575 0.204 54.027
0.511 0.189 54.035
0.445 0.155 54.236
0.450 0.169 54.153
0.450 0.169 54.153
0.450 0.169 54.153
0.450 0.169 54.153
0.450 0.169 54.153
0.450 0.169 54.153
0.415 0.166 54.120
0.473 0.196 53.979
0.473 0.196 53.979
0.462 0.192 54.001
0.462 0.192 54.001
0.422 0.175 54.113
0.423 0.181 54.033
0.359 0.160 54.145
0.416 0.185 54.013
0.431 0.189 53.995
0.412 0.185 53.993
0.409 0.183 53.996
0.400 0.179 54.008
0.385 0.164 54.106
0.373 0.169 54.055
0.373 0.169 54.055
0.373 0.169 54.055
0.396 0.165 54.211
0.396 0.165 54.211
0.375 0.159 54.235
0.296 0.147 54.085
0.273 0.140 54.113
0.406 0.155 54.174
0.434 0.169 54.001
0.408 0.157 53.994
0.408 0.157 53.994
0.403 0.156 54.005
0.353 0.135 53.937
0.346 0.135 53.937
0.346 0.127 54.215
0.487 0.110 54.534
0.477 0.126 54.510
0.547 0.126 54.621
0.547 0.126 54.621
0.582 0.189 54.305
0.582 0.189 54.305
0.582 0.189 54.305
0.447 0.180 54.138
0.447 0.180 54.138
0.447 0.180 54.138
0.447 0.180 54.138
0.447 0.180 54.138
0.578 0.205 54.186
0.476 0.164 54.396
0.602 0.191 54.488
0.602 0.191 54.488
0.602 0.191 54.488
0.466 0.169 54.330
0.609 0.218 54.235
0.707 0.246 54.207
0.707 0.246 54.207
0.707 0.246 54.207
0.707 0.246 54.207
0.606 0.183 54.555
0.606 0.183 54.555
0.606 0.183 54.555
0.650 0.187 54.658
0.650 0.187 54.658
0.650 0.187 54.658
0.684 0.197 54.675
0.684 0.197 54.675
0.684 0.197 54.675
0.684 0.197 54.675
0.740 0.198 54.832
0.516 0.173 54.472
0.516 0.173 54.472
0.546 0.168 54.640
0.416 0.160 54.414
0.416 0.160 54.414
0.416 0.160 54.414
0.397 0.159 54.363
0.616 0.174 54.811
0.630 0.175 54.868
0.691 0.183 54.942
0.547 0.183 54.478
0.621 0.185 54.706
0.689 0.199 54.750
0.689 0.199 54.750
0.689 0.199 54.750
0.689 0.199 54.750
0.689 0.199 54.750
0.689 0.199 54.750
0.689 0.199 54.750
0.739 0.197 54.668
0.606 0.157 54.698
0.606 0.157 54.698
0.604 0.153 54.696
0.498 0.149 54.521
0.487 0.149 54.502
0.487 0.149 54.502
0.548 0.155 54.474
0.548 0.155 54.474
0.548 0.155 54.474
0.508 0.169 54.185
0.508 0.169 54.185
0.497 0.168 54.141
0.380 0.150 54.207
0.383 0.151 54.208
0.380 0.151 54.199
0.430 0.192 54.096
0.430 0.192 54.096
0.430 0.192 54.096
0.430 0.192 54.097
0.430 0.192 54.097
0.596 0.244 53.893
0.631 0.251 53.909
0.631 0.251 53.909
0.631 0.251 53.909
0.518 0.225 53.880
0.518 0.225 53.880
0.518 0.225 53.880
0.518 0.225 53.880
0.557 0.297 53.484
0.479 0.258 53.703
0.479 0.258 53.703
0.485 0.216 54.037
0.485 0.216 54.037
0.446 0.193 54.080
0.446 0.193 54.080
0.644 0.242 54.073
0.644 0.242 54.073
0.605 0.232 54.111
0.605 0.232 54.111
0.512 0.215 54.038
0.512 0.215 54.038
0.571 0.233 53.967
0.571 0.233 53.967
0.653 0.257 53.929
0.653 0.257 53.929
0.653 0.257 53.929
0.653 0.257 53.929
0.653 0.257 53.929
0.653 0.257 53.929
0.653 0.257 53.929
0.587 0.217 54.039
0.478 0.199 53.940
0.433 0.188 54.009
0.433 0.188 54.009
0.433 0.188 54.009
0.494 0.200 54.019
0.494 0.200 54.019
0.494 0.200 54.019
0.424 0.189 53.959
0.474 0.210 53.853
0.429 0.201 53.827
0.429 0.201 53.827
0.429 0.201 53.827
0.492 0.214 53.871
0.483 0.221 53.791
0.483 0.221 53.791
0.483 0.221 53.791
0.400 0.207 53.725
0.400 0.207 53.725
0.396 0.205 53.733
0.351 0.187 53.850
0.293 0.166 53.975
0.299 0.167 53.977
0.477 0.178 54.361
0.468 0.172 54.387
0.468 0.172 54.387
0.540 0.176 54.604
0.437 0.155 54.522
0.437 0.155 54.522
0.437 0.155 54.522
0.498 0.178 54.302
0.404 0.162 54.238
0.404 0.162 54.238
0.404 0.162 54.238
0.497 0.172 54.394
0.372 0.156 54.272
0.372 0.156 54.272
0.314 0.140 54.285
0.216 0.134 54.180
0.237 0.140 54.167
0.236 0.140 54.162
0.236 0.140 54.162
0.231 0.140 54.149
0.230 0.132 54.229
0.163 0.136 54.192
0.184 0.134 54.321
0.188 0.137 54.147
0.188 0.137 54.147
0.188 0.137 54.147
0.132 0.117 54.244
0.132 0.117 54.244
0.132 0.117 54.244
0.016 0.109 54.165
0.052 0.118 54.137
0.052 0.118 54.137
0.070 0.108 54.257
0.070 0.108 54.257
0.122 0.110 54.317
0.066 0.097 54.343
0.066 0.097 54.343
0.066 0.097 54.343
0.072 0.088 54.531
0.086 0.104 54.320
0.096 0.105 54.336
0.092 0.105 54.299
0.067 0.111 54.006
0.265 0.097 54.773
0.210 0.089 54.755
0.210 0.089 54.755
0.210 0.089 54.755
0.210 0.089 54.755
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.216 0.082 54.874
0.196 0.142 53.676
0.197 0.147 53.578
0.197 0.147 53.578
0.197 0.147 53.578
0.197 0.147 53.578
0.198 0.148 53.576
0.198 0.148 53.576
0.285 0.121 54.139
0.285 0.121 54.139
0.285 0.121 54.139
0.285 0.121 54.139
0.285 0.121 54.139
0.285 0.121 54.139
0.150 0.131 53.739
0.231 0.129 53.951
0.241 0.128 54.002
0.241 0.128 54.002
0.241 0.128 54.002
0.241 0.128 54.002
0.241 0.128 54.002
0.241 0.128 54.002
0.241 0.128 54.002
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.242 0.129 53.994
0.265 0.126 54.067
0.265 0.126 54.067
0.142 0.147 53.483
0.142 0.147 53.483
0.161 0.146 53.553
0.316 0.122 54.273
0.286 0.109 54.309
0.316 0.113 54.362
0.329 0.118 54.295
0.285 0.109 54.234
0.160 0.133 53.571
0.236 0.118 53.976
0.236 0.118 53.976
0.251 0.129 53.952
0.251 0.129 53.952
0.251 0.129 53.952
0.251 0.129 53.952
0.267 0.118 54.061
0.267 0.118 54.061
0.267 0.118 54.061
0.267 0.118 54.061
0.294 0.119 54.077
0.294 0.119 54.077
0.294 0.119 54.077
0.279 0.118 54.068
0.279 0.118 54.068
0.230 0.130 53.852
0.230 0.130 53.852
0.135 0.122 53.877
0.135 0.122 53.877
0.060 0.138 53.474
0.060 0.138 53.474
0.095 0.142 53.543
0.013 0.141 53.338
0.013 0.141 53.338
0.013 0.141 53.338
0.013 0.141 53.338
0.013 0.141 53.338
0.012 0.141 53.335
0.012 0.141 53.335
0.012 0.141 53.335
0.012 0.141 53.335
0.117 0.141 53.630
0.117 0.141 53.630
0.117 0.141 53.630
0.084 0.150 53.443
0.093 0.140 53.595
0.093 0.140 53.595
0.077 0.156 53.350
0.096 0.155 53.411
0.119 0.150 53.496
0.119 0.150 53.496
0.128 0.149 53.520
0.164 0.148 53.567
0.164 0.148 53.567
0.154 0.140 53.664
0.154 0.140 53.664
0.163 0.135 53.801
0.106 0.149 53.474
0.092 0.162 53.286
0.092 0.162 53.286
0.080 0.180 53.027
0.080 0.180 53.027
0.080 0.180 53.027
0.080 0.180 53.027
0.080 0.180 53.027
0.045 0.178 52.967
0.049 0.181 52.908
0.049 0.181 52.908
0.049 0.181 52.908
0.049 0.181 52.908
0.053 0.179 52.956
0.110 0.181 53.072
0.110 0.181 53.072
0.111 0.177 53.139
0.115 0.177 53.150
0.115 0.177 53.150
0.115 0.177 53.150
0.116 0.155 53.462
0.104 0.153 53.461
0.067 0.158 53.371
0.190 0.156 53.657
0.190 0.156 53.643
0.190 0.156 53.643
0.190 0.156 53.643
0.194 0.155 53.675
0.194 0.155 53.675
0.169 0.132 53.918
0.169 0.132 53.918
0.076 0.157 53.462
0.035 0.161 53.310
0.035 0.161 53.310
0.035 0.161 53.310
0.036 0.162 53.306
0.117 0.152 53.529
0.347 0.151 54.069
0.347 0.151 54.069
0.387 0.167 53.965
0.351 0.159 53.989
0.203 0.169 53.520
0.253 0.171 53.663
0.279 0.169 53.755
0.321 0.185 53.642
0.321 0.185 53.642
0.321 0.185 53.642
0.275 0.189 53.435
0.275 0.189 53.435
0.277 0.185 53.443
0.242 0.162 53.635
0.246 0.147 53.655
0.246 0.147 53.655
0.252 0.151 53.610
0.252 0.151 53.610
0.252 0.151 53.610
0.153 0.146 53.381
0.170 0.142 53.619
0.170 0.142 53.619
0.170 0.142 53.619
0.170 0.142 53.619
0.170 0.142 53.619
0.170 0.142 53.619
0.170 0.142 53.619
0.173 0.136 53.643
0.173 0.136 53.643
0.126 0.130 53.749
0.126 0.130 53.749
0.126 0.130 53.749
0.126 0.130 53.749
0.140 0.134 53.678
0.140 0.134 53.678
0.140 0.134 53.678
0.140 0.134 53.678
0.140 0.134 53.678
0.157 0.134 53.723
0.157 0.134 53.723
0.157 0.134 53.723
0.157 0.134 53.723
0.157 0.134 53.723
0.166 0.134 53.774
0.166 0.134 53.774
0.169 0.133 53.786
0.169 0.133 53.786
0.169 0.133 53.786
0.169 0.133 53.786
0.169 0.133 53.786
0.171 0.146 53.561
0.171 0.146 53.561
0.203 0.142 53.726
0.236 0.143 53.794
0.237 0.143 53.800
0.261 0.135 53.890
0.261 0.135 53.890
0.233 0.129 53.962
0.257 0.129 53.972
0.257 0.129 53.972
0.220 0.137 54.056
0.298 0.171 53.904
0.298 0.171 53.904
0.368 0.209 53.537
0.352 0.196 53.652
0.332 0.188 53.703
0.270 0.189 53.568
0.270 0.189 53.568
0.260 0.205 53.340
0.260 0.205 53.340
0.275 0.214 53.268
0.275 0.214 53.268
0.275 0.214 53.268
0.303 0.194 53.597
0.286 0.182 53.693
0.255 0.170 53.812
0.346 0.210 53.559
0.346 0.210 53.559
0.346 0.210 53.559
0.516 0.226 53.849
0.516 0.226 53.849
0.516 0.226 53.849
0.516 0.226 53.849
0.516 0.226 53.849
0.516 0.226 53.849
0.495 0.213 53.964
0.495 0.213 53.964
0.418 0.200 53.838
0.418 0.200 53.838
0.436 0.170 54.138
0.340 0.147 54.258
0.376 0.162 54.214
0.376 0.162 54.214
0.208 0.124 54.032
0.227 0.149 53.692
0.216 0.146 53.687
0.204 0.148 53.634
0.204 0.148 53.634
0.192 0.144 53.656
0.184 0.160 53.393
0.184 0.160 53.393
0.127 0.154 53.428
0.144 0.154 53.486
0.144 0.154 53.486
0.144 0.154 53.486
0.144 0.154 53.486
0.144 0.154 53.486
0.185 0.155 53.626
0.383 0.166 54.231
0.383 0.166 54.231
0.383 0.166 54.231
0.395 0.161 54.334
0.436 0.156 54.389
0.146 0.123 53.665
0.146 0.123 53.665
0.159 0.122 53.712
0.159 0.122 53.712
0.159 0.122 53.712
0.215 0.128 53.708
0.215 0.128 53.708
0.215 0.128 53.708
0.215 0.128 53.708
0.215 0.128 53.708
0.223 0.130 53.726
0.223 0.130 53.726
0.129 0.112 54.007
0.129 0.112 54.007
0.129 0.112 54.007
0.129 0.112 54.007
0.129 0.112 54.007
0.129 0.112 54.007
0.129 0.112 54.005
0.129 0.112 54.005
0.129 0.112 54.005
0.129 0.112 54.005
0.114 0.109 54.000
0.052 0.115 53.783
0.052 0.115 53.783
0.052 0.115 53.783
0.052 0.115 53.783
0.052 0.115 53.783
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.045 0.116 53.689
0.271 0.160 53.813
0.181 0.142 53.704
0.175 0.139 53.729
0.175 0.139 53.729
0.100 0.127 53.662
0.107 0.127 53.680
0.070 0.124 53.609
0.070 0.124 53.609
0.166 0.122 53.899
0.166 0.122 53.899
0.166 0.122 53.899
0.183 0.120 53.940
0.183 0.120 53.940
0.183 0.120 53.940
0.195 0.120 54.039
0.170 0.120 53.912
0.170 0.120 53.912
0.198 0.131 53.895
0.182 0.124 54.028
0.182 0.124 54.028
0.182 0.124 54.028
0.244 0.128 54.131
0.223 0.125 54.129
0.109 0.073 54.658
0.109 0.073 54.658
0.109 0.073 54.658
0.105 0.071 54.674
0.096 0.069 54.707
0.096 0.069 54.707
0.096 0.069 54.707
0.096 0.069 54.707
0.180 0.080 54.678
0.188 0.083 54.651
0.210 0.111 54.360
0.170 0.092 54.515
0.210 0.087 54.700
0.210 0.087 54.700
0.210 0.087 54.700
0.117 0.114 53.998
0.117 0.114 53.998
0.095 0.112 54.072
0.092 0.112 54.079
0.092 0.112 54.079
0.157 0.103 54.340
0.167 0.106 54.327
0.167 0.106 54.327
0.109 0.090 54.243
0.152 0.099 54.216
0.075 0.087 54.314
0.075 0.087 54.314
0.109 0.077 54.433
0.109 0.077 54.433
0.161 0.066 54.653
0.133 0.058 54.653
0.131 0.056 54.676
0.131 0.056 54.676
0.176 0.080 54.528
0.176 0.080 54.528
0.179 0.078 54.549
0.179 0.078 54.549
0.179 0.078 54.549
0.129 0.100 54.265
0.118 0.108 54.006
0.118 0.108 54.006
0.099 0.109 53.994
0.158 0.122 54.026
0.158 0.122 54.026
0.148 0.127 53.957
0.158 0.130 53.950
0.158 0.130 53.950
0.156 0.131 53.934
0.156 0.131 53.934
0.167 0.134 53.899
0.163 0.140 53.834
0.163 0.140 53.834
0.179 0.148 53.847
0.172 0.143 53.901
0.172 0.143 53.901
0.172 0.143 53.901
0.172 0.143 53.901
0.179 0.134 54.007
0.270 0.151 54.007
0.253 0.145 54.039
0.253 0.145 54.039
0.253 0.145 54.039
0.173 0.134 53.993
0.173 0.134 53.993
0.208 0.138 53.992
0.268 0.138 54.116
0.268 0.138 54.116
0.296 0.142 54.193
0.430 0.144 54.434
0.394 0.132 54.405
0.438 0.136 54.453
0.470 0.131 54.559
0.338 0.123 54.383
0.338 0.123 54.383
0.358 0.126 54.715
0.358 0.126 54.715
0.395 0.131 54.774
0.367 0.126 54.718
0.401 0.128 54.802
0.394 0.130 54.725
0.394 0.130 54.725
0.398 0.125 54.827
0.387 0.124 54.795
0.387 0.124 54.795
0.325 0.126 54.670
0.240 0.132 54.293
0.240 0.132 54.293
0.232 0.125 54.317
0.235 0.130 54.292
0.214 0.125 54.359
0.203 0.127 54.340
0.164 0.122 54.200
0.164 0.122 54.200
0.165 0.122 54.202
0.165 0.122 54.202
0.273 0.136 54.319
0.273 0.136 54.319
0.462 0.173 54.385
0.590 0.212 54.436
0.590 0.212 54.434
0.590 0.212 54.434
0.590 0.212 54.434
0.590 0.212 54.434
0.571 0.209 54.388
0.571 0.209 54.388
0.651 0.219 54.502
0.651 0.219 54.502
0.651 0.219 54.502
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.745 0.305 54.289
0.754 0.308 54.294
0.742 0.281 54.415
0.757 0.286 54.421
0.757 0.286 54.421
0.757 0.286 54.421
0.755 0.286 54.419
0.755 0.286 54.419
0.755 0.286 54.419
0.755 0.286 54.419
0.755 0.286 54.419
0.755 0.286 54.419
0.730 0.257 54.532
0.730 0.257 54.532
0.619 0.232 54.452
0.555 0.220 54.377
0.555 0.220 54.377
0.781 0.268 54.496
0.781 0.268 54.496
0.781 0.268 54.496
0.571 0.214 54.364
0.571 0.214 54.364
0.573 0.217 54.348
0.526 0.208 54.290
0.526 0.208 54.290
0.536 0.208 54.308
0.536 0.208 54.308
0.536 0.208 54.308
0.747 0.257 54.517
0.747 0.257 54.517
0.747 0.257 54.517
0.747 0.257 54.517
0.743 0.257 54.513
0.639 0.219 54.399
0.639 0.219 54.399
0.650 0.221 54.412
0.650 0.221 54.412
0.590 0.214 54.282
0.494 0.207 54.058
0.424 0.195 54.013
0.420 0.194 54.009
0.357 0.182 53.976
0.239 0.146 54.092
0.239 0.146 54.092
0.239 0.146 54.092
0.084 0.101 54.337
0.084 0.101 54.337
0.084 0.101 54.337
0.089 0.105 54.218
0.072 0.103 54.218
0.072 0.103 54.218
0.099 0.104 54.223
0.099 0.104 54.223
0.099 0.104 54.223
0.101 0.103 54.239
0.076 0.101 54.149
0.119 0.106 54.164
0.122 0.126 53.929
0.122 0.126 53.929
0.091 0.119 53.912
0.079 0.116 53.937
0.079 0.116 53.937
0.079 0.116 53.937
0.024 0.114 53.961
0.024 0.114 53.961
0.024 0.114 53.961
0.963 -2.956 58.072
0.963 -2.956 58.072
0.963 -2.956 58.072
0.949 -2.232 57.693
0.949 -2.232 57.693
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.950 -2.342 57.615
0.929 -1.763 57.525
0.929 -1.763 57.525
0.929 -1.763 57.525
0.929 -1.763 57.525
0.929 -1.763 57.525
0.936 -2.259 57.240
0.942 -2.301 57.292
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.961 -1.681 56.656
0.969 -1.469 56.524
0.969 -1.469 56.524
0.969 -1.469 56.524
0.969 -1.469 56.524
0.969 -1.460 56.519
0.969 -1.460 56.519
0.969 -1.460 56.519
0.969 -1.460 56.519
0.969 -1.460 56.519
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.974 -1.292 56.311
0.975 -1.146 56.232
0.975 -1.146 56.232
0.975 -1.146 56.232
0.975 -0.711 56.396
0.975 -0.711 56.396
0.975 -0.711 56.396
0.982 -0.948 56.211
0.982 -0.948 56.211
0.982 -0.948 56.211
0.982 -0.948 56.211
0.978 -0.886 56.230
0.978 -0.886 56.230
0.978 -0.886 56.230
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.982 -0.958 56.207
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.988 -1.160 56.001
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.985 -1.070 55.942
0.988 -1.056 55.875
0.988 -1.056 55.875
0.988 -1.056 55.875
0.983 -0.459 55.911
0.983 -0.459 55.911
0.983 -0.459 55.911
0.983 -0.459 55.911
0.983 -0.459 55.911
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.969 -0.432 55.860
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.968 -0.389 55.873
0.967 -0.368 55.872
