# acceptance rate 6.50
# Om   w   H0   chi2
0.306 -1.003 66.285 1.098e+03
0.306 -1.003 66.285 1.098e+03
0.291 -0.903 66.771 1.047e+03
0.291 -0.903 66.771 1.047e+03
0.291 -0.903 66.771 1.047e+03
0.291 -0.903 66.771 1.047e+03
0.291 -0.903 66.771 1.047e+03
0.362 -1.090 67.151 1.044e+03
0.362 -1.090 67.151 1.044e+03
0.344 -1.134 67.998 1.043e+03
0.344 -1.134 67.998 1.043e+03
0.344 -1.134 67.998 1.043e+03
0.344 -1.134 67.998 1.043e+03
0.344 -1.134 67.998 1.043e+03
0.344 -1.134 67.998 1.043e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.355 -1.196 68.501 1.044e+03
0.338 -1.204 69.215 1.049e+03
0.338 -1.204 69.215 1.049e+03
0.338 -1.204 69.215 1.049e+03
0.361 -1.160 68.409 1.048e+03
0.361 -1.160 68.409 1.048e+03
0.361 -1.160 68.409 1.048e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.359 -1.140 67.889 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.144 68.301 1.043e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.346 -1.088 67.641 1.042e+03
0.332 -1.028 67.373 1.043e+03
0.332 -1.028 67.373 1.043e+03
0.332 -1.028 67.373 1.043e+03
0.332 -1.028 67.373 1.043e+03
0.332 -1.028 67.373 1.043e+03
0.332 -1.028 67.373 1.043e+03
