# acceptance rate 6.40
# Om   w   H0   chi2
0.262 -1.039 67.428 975.050
0.262 -1.039 67.428 975.050
0.233 -1.005 69.039 999.858
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.262 -1.009 68.349 1009.373
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.263 -1.015 68.583 1010.624
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.319 -1.015 67.152 1019.197
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.278 -0.971 68.028 1018.121
0.291 -0.977 68.131 1019.075
0.291 -0.977 68.131 1019.075
0.291 -0.977 68.131 1019.075
0.291 -0.977 68.131 1019.075
0.291 -0.977 68.131 1019.075
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
0.326 -0.984 67.719 1018.562
