# acceptance rate 13.48
# Om   w   H0   chi2
0.305 -0.903 66.138 -217.142
0.319 -0.839 64.498 -194.058
0.345 -0.785 64.115 -181.187
0.345 -0.785 64.115 -181.187
0.388 -0.816 63.624 -172.905
0.459 -0.834 63.520 -170.087
0.534 -0.826 61.368 -148.304
0.534 -0.826 61.368 -148.304
0.534 -0.826 61.368 -148.304
0.534 -0.826 61.368 -148.304
0.520 -0.774 61.343 -148.336
0.520 -0.774 61.343 -148.336
0.520 -0.774 61.343 -148.336
0.520 -0.774 61.343 -148.336
0.520 -0.774 61.343 -148.336
0.520 -0.774 61.343 -148.336
0.598 -0.747 60.320 -143.828
0.598 -0.747 60.320 -143.828
0.598 -0.747 60.320 -143.828
0.598 -0.747 60.320 -143.828
0.622 -0.831 59.492 -143.765
0.622 -0.831 59.492 -143.765
0.608 -0.773 60.056 -142.749
0.608 -0.773 60.056 -142.749
0.608 -0.773 60.056 -142.749
0.608 -0.773 60.056 -142.749
0.649 -0.728 59.609 -142.939
0.649 -0.728 59.609 -142.939
0.649 -0.728 59.609 -142.939
0.649 -0.728 59.609 -142.939
0.649 -0.728 59.609 -142.939
0.612 -0.644 59.206 -142.289
0.659 -0.696 58.665 -143.495
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.689 -0.683 58.735 -143.204
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.625 -0.652 59.563 -142.973
0.601 -0.705 60.120 -143.575
0.601 -0.705 60.120 -143.575
0.601 -0.705 60.120 -143.575
0.601 -0.705 60.120 -143.575
0.601 -0.705 60.120 -143.575
0.673 -0.694 58.854 -142.717
0.673 -0.694 58.854 -142.717
0.673 -0.694 58.854 -142.717
0.673 -0.694 58.854 -142.717
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.625 -0.592 58.813 -142.756
0.671 -0.614 57.941 -147.048
0.671 -0.614 57.941 -147.048
0.671 -0.614 57.941 -147.048
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.723 -0.620 58.644 -146.389
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.606 -0.621 59.148 -142.344
0.489 -0.501 59.240 -143.942
0.489 -0.501 59.240 -143.942
0.489 -0.501 59.240 -143.942
0.505 -0.438 58.803 -143.288
0.505 -0.438 58.803 -143.288
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.577 -0.493 59.053 -142.777
0.581 -0.515 59.167 -142.689
0.581 -0.515 59.167 -142.689
0.581 -0.515 59.167 -142.689
0.581 -0.515 59.167 -142.689
0.581 -0.515 59.167 -142.689
0.581 -0.515 59.167 -142.689
0.584 -0.619 59.520 -142.266
0.584 -0.619 59.520 -142.266
0.584 -0.619 59.520 -142.266
0.595 -0.538 58.916 -142.585
0.595 -0.538 58.916 -142.585
0.595 -0.538 58.916 -142.585
