# acceptance rate 5.73
# Om   w   H0   chi2
0.307 -0.906 67.663 -608.635
0.307 -0.906 67.663 -608.635
0.321 -0.987 67.290 -603.171
0.298 -0.957 67.812 -603.683
0.298 -0.957 67.812 -603.683
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.310 -0.943 67.219 -603.047
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.330 -0.957 67.471 -605.684
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.301 -0.862 66.396 -605.015
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.359 -0.910 65.806 -607.906
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.317 -0.895 66.479 -604.464
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.291 -0.913 67.380 -603.406
0.299 -0.892 66.832 -603.764
0.299 -0.892 66.832 -603.764
0.299 -0.892 66.832 -603.764
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.246 -0.834 67.232 -605.363
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.240 -0.740 66.205 -605.753
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.184 -0.651 65.906 -607.262
0.224 -0.768 66.742 -606.154
0.224 -0.768 66.742 -606.154
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.225 -0.763 66.929 -604.694
0.270 -0.784 66.119 -606.126
0.270 -0.784 66.119 -606.126
0.270 -0.784 66.119 -606.126
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.264 -0.777 66.777 -605.853
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.283 -0.795 66.441 -605.214
0.276 -0.819 66.988 -604.942
0.276 -0.819 66.988 -604.942
0.276 -0.819 66.988 -604.942
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.258 -0.808 66.687 -604.739
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.225 -0.770 67.135 -604.713
0.259 -0.780 66.412 -604.847
0.259 -0.780 66.412 -604.847
0.271 -0.821 66.996 -604.278
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.297 -0.837 66.687 -604.790
0.289 -0.865 66.678 -604.426
0.289 -0.865 66.678 -604.426
0.289 -0.865 66.678 -604.426
0.289 -0.865 66.678 -604.426
0.289 -0.865 66.678 -604.426
0.289 -0.865 66.678 -604.426
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.293 -0.884 66.811 -604.160
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.350 -0.977 67.040 -604.563
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.292 -0.867 66.915 -603.565
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.252 -0.798 66.890 -604.133
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.277 -0.828 66.579 -604.504
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.288 -0.842 66.716 -603.918
0.336 -0.927 66.527 -604.234
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.343 -0.933 66.648 -604.593
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
0.337 -1.029 67.549 -602.576
