# acceptance rate 0.41
# Om   w   H0
0.748 -0.756 57.524
0.748 -0.756 57.524
0.699 -0.686 57.814
0.745 -0.759 57.780
0.737 -0.744 57.732
0.737 -0.744 57.732
0.813 -0.827 57.543
0.813 -0.827 57.543
0.730 -0.691 57.883
0.730 -0.691 57.883
0.767 -0.716 57.631
0.699 -0.632 57.894
0.699 -0.632 57.894
0.695 -0.615 57.883
0.693 -0.622 57.918
0.769 -0.824 57.759
0.766 -0.823 57.796
0.766 -0.823 57.796
0.766 -0.823 57.796
0.766 -0.823 57.796
0.766 -0.823 57.796
0.766 -0.823 57.796
0.781 -0.878 57.828
0.781 -0.878 57.828
0.781 -0.878 57.828
0.762 -0.642 57.699
0.762 -0.642 57.699
0.742 -0.548 57.469
0.737 -0.563 57.537
0.765 -0.568 57.329
0.765 -0.568 57.329
0.736 -0.602 57.828
0.742 -0.612 57.842
0.742 -0.612 57.842
0.742 -0.612 57.842
0.747 -0.615 57.838
0.747 -0.615 57.838
0.675 -0.561 57.822
0.660 -0.433 57.575
0.660 -0.433 57.575
0.781 -0.440 57.382
0.784 -0.667 57.614
0.821 -0.682 57.306
0.822 -0.685 57.304
0.822 -0.685 57.304
0.822 -0.686 57.304
0.779 -0.693 57.650
0.779 -0.693 57.650
0.779 -0.693 57.650
0.779 -0.693 57.650
0.779 -0.693 57.650
0.779 -0.693 57.650
0.820 -0.758 57.524
0.820 -0.758 57.524
0.820 -0.758 57.524
0.820 -0.758 57.524
0.798 -0.737 57.557
0.771 -0.726 57.956
0.771 -0.726 57.956
0.771 -0.726 57.956
0.771 -0.726 57.956
0.740 -0.483 57.687
0.740 -0.483 57.687
0.662 -0.430 57.775
0.662 -0.430 57.775
0.491 -0.341 57.865
0.427 -0.238 57.045
0.296 -0.184 57.003
0.258 -0.206 57.062
0.195 -0.131 56.755
0.195 -0.131 56.755
0.195 -0.131 56.755
0.195 -0.131 56.755
0.195 -0.131 56.755
0.221 -0.141 57.031
0.221 -0.141 57.031
0.221 -0.141 57.031
0.112 -0.112 56.771
0.112 -0.112 56.771
0.112 -0.112 56.771
0.112 -0.112 56.771
0.091 -0.107 56.724
0.091 -0.107 56.724
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.125 -0.145 57.227
0.143 -0.154 57.316
0.143 -0.154 57.316
0.143 -0.154 57.316
0.143 -0.154 57.316
0.134 -0.152 57.310
0.082 -0.137 57.210
0.082 -0.137 57.210
0.082 -0.137 57.210
0.082 -0.137 57.210
0.043 -0.105 57.113
0.040 -0.119 57.282
0.040 -0.119 57.282
0.040 -0.119 57.282
0.015 -0.113 57.321
0.015 -0.113 57.321
0.015 -0.113 57.321
0.015 -0.113 57.321
0.015 -0.113 57.321
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.034 -0.118 57.359
0.263 -0.190 57.682
0.263 -0.190 57.682
0.292 -0.182 57.625
0.248 -0.139 57.606
0.248 -0.139 57.606
0.243 -0.134 57.605
0.243 -0.134 57.605
0.247 -0.139 57.605
0.269 -0.163 57.785
0.269 -0.163 57.785
0.269 -0.163 57.785
0.269 -0.163 57.785
0.268 -0.162 57.779
0.268 -0.162 57.779
0.268 -0.162 57.779
0.176 -0.143 57.514
0.186 -0.145 57.497
0.344 -0.206 57.780
0.317 -0.195 57.738
0.317 -0.195 57.738
0.317 -0.195 57.738
0.317 -0.195 57.738
0.349 -0.213 57.760
0.277 -0.172 57.852
0.277 -0.172 57.852
0.329 -0.199 57.820
0.329 -0.199 57.820
0.329 -0.199 57.820
0.329 -0.199 57.820
0.329 -0.199 57.820
0.336 -0.201 57.819
0.336 -0.201 57.819
0.336 -0.201 57.819
0.295 -0.179 57.914
0.314 -0.190 57.880
0.394 -0.263 57.919
0.394 -0.263 57.919
0.394 -0.263 57.919
0.389 -0.260 57.891
0.389 -0.260 57.891
0.389 -0.260 57.891
0.389 -0.260 57.891
0.550 -0.309 57.618
0.550 -0.309 57.618
0.635 -0.323 57.261
0.635 -0.323 57.261
0.635 -0.323 57.261
0.639 -0.382 57.390
0.639 -0.382 57.390
0.602 -0.417 58.134
0.602 -0.417 58.134
0.554 -0.384 58.470
0.554 -0.384 58.470
0.554 -0.384 58.470
0.554 -0.384 58.470
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.564 -0.390 58.497
0.563 -0.383 58.494
0.563 -0.383 58.494
0.563 -0.383 58.494
0.613 -0.460 58.289
0.612 -0.449 58.235
0.626 -0.518 58.256
0.626 -0.518 58.256
0.626 -0.518 58.256
0.626 -0.518 58.256
0.626 -0.518 58.256
0.626 -0.518 58.256
0.501 -0.311 58.368
0.468 -0.296 58.271
0.468 -0.296 58.271
0.468 -0.296 58.271
0.468 -0.296 58.271
0.468 -0.296 58.271
0.498 -0.333 58.274
0.498 -0.333 58.274
0.528 -0.391 58.649
0.569 -0.518 58.773
0.569 -0.518 58.773
0.610 -0.549 58.845
0.607 -0.541 58.810
0.607 -0.541 58.810
0.606 -0.539 58.812
0.561 -0.436 58.449
0.567 -0.451 58.533
0.567 -0.451 58.533
0.567 -0.451 58.533
0.587 -0.524 58.584
0.608 -0.574 58.438
0.608 -0.574 58.438
0.640 -0.677 58.624
0.640 -0.677 58.624
0.640 -0.677 58.624
0.640 -0.677 58.624
0.640 -0.677 58.624
0.603 -0.587 58.610
0.603 -0.587 58.610
0.605 -0.513 58.463
0.671 -0.664 58.524
0.671 -0.664 58.524
0.670 -0.663 58.535
0.659 -0.643 58.569
0.659 -0.643 58.569
0.687 -0.604 58.196
0.687 -0.604 58.196
0.687 -0.604 58.196
0.687 -0.604 58.196
0.687 -0.604 58.196
0.693 -0.488 58.118
0.693 -0.488 58.118
0.693 -0.488 58.118
0.693 -0.488 58.118
0.693 -0.488 58.118
0.693 -0.488 58.118
0.693 -0.488 58.118
0.743 -0.900 57.995
0.718 -0.857 58.080
0.718 -0.857 58.080
0.718 -0.857 58.080
0.800 -1.061 57.241
0.793 -1.069 57.368
0.882 -1.505 57.287
0.878 -1.481 57.310
0.878 -1.481 57.310
0.878 -1.481 57.310
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.869 -1.326 57.309
0.867 -1.328 57.316
0.867 -1.328 57.316
0.805 -1.133 57.598
0.809 -1.211 57.607
0.809 -1.211 57.607
0.822 -1.305 57.610
0.820 -1.309 57.643
0.837 -1.342 57.623
0.873 -1.663 57.744
0.876 -1.687 57.742
0.822 -1.332 57.737
0.859 -1.524 57.527
0.859 -1.524 57.527
0.843 -1.574 57.871
0.843 -1.574 57.871
0.853 -1.657 57.784
0.853 -1.657 57.784
0.853 -1.657 57.784
0.826 -1.427 57.692
0.829 -1.598 57.826
0.829 -1.598 57.826
0.829 -1.598 57.826
0.819 -1.611 58.048
0.819 -1.611 58.048
0.820 -1.614 58.049
0.820 -1.614 58.049
0.803 -1.445 58.088
0.796 -1.428 58.153
0.820 -2.083 58.693
0.820 -2.083 58.693
0.820 -2.083 58.693
0.818 -2.058 58.694
0.818 -2.058 58.694
0.818 -2.058 58.694
0.716 -1.712 60.225
0.716 -1.712 60.225
0.716 -1.712 60.225
0.716 -1.712 60.225
0.716 -1.712 60.225
0.716 -1.712 60.225
0.716 -1.712 60.225
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.736 -1.810 60.248
0.720 -1.608 60.020
0.720 -1.608 60.020
0.724 -1.606 59.939
0.724 -1.606 59.939
0.717 -1.467 59.709
0.701 -1.233 59.402
0.701 -1.233 59.402
0.699 -1.087 59.099
0.699 -1.087 59.099
0.734 -1.080 58.979
0.734 -1.068 59.006
0.734 -1.068 59.006
0.691 -0.876 58.649
0.691 -0.876 58.649
0.691 -0.812 58.463
0.689 -0.806 58.457
0.683 -0.841 58.645
0.683 -0.833 58.620
0.683 -0.832 58.614
0.722 -0.927 58.415
0.712 -1.079 58.956
0.713 -1.120 58.989
0.732 -1.371 59.540
0.732 -1.371 59.540
0.732 -1.434 59.660
0.732 -1.434 59.660
0.732 -1.434 59.660
0.732 -1.434 59.660
0.737 -1.153 58.847
0.735 -1.159 58.886
0.735 -1.159 58.886
0.735 -1.159 58.886
0.735 -1.159 58.886
0.735 -1.159 58.886
0.715 -0.975 58.987
0.715 -0.975 58.987
0.715 -0.975 58.987
0.715 -0.975 58.987
0.671 -0.867 58.833
0.684 -0.910 58.893
0.684 -0.910 58.893
0.684 -0.910 58.893
0.711 -0.903 58.644
0.711 -0.903 58.644
0.711 -0.903 58.644
0.710 -0.903 58.656
0.710 -0.908 58.647
0.731 -0.961 58.713
0.723 -0.801 58.298
0.723 -0.801 58.295
0.723 -0.801 58.295
0.723 -0.801 58.295
0.759 -0.927 58.393
0.759 -0.927 58.393
0.759 -0.927 58.393
0.759 -0.927 58.393
0.722 -0.848 58.510
0.721 -0.844 58.511
0.714 -0.879 58.668
0.707 -0.802 58.445
0.712 -0.789 58.394
0.744 -0.822 58.450
0.744 -0.822 58.450
0.744 -0.822 58.450
0.744 -0.822 58.450
0.744 -0.822 58.450
0.712 -0.757 58.514
0.712 -0.757 58.514
0.712 -0.757 58.514
0.712 -0.757 58.514
0.745 -0.888 58.924
0.729 -0.814 58.736
0.751 -0.832 58.535
0.751 -0.832 58.535
0.751 -0.832 58.535
0.753 -0.885 58.074
0.753 -0.885 58.074
0.753 -0.885 58.074
0.753 -0.885 58.074
0.818 -1.120 58.323
0.694 -0.739 58.154
0.694 -0.740 58.158
0.694 -0.751 58.188
0.694 -0.751 58.188
0.694 -0.751 58.188
0.718 -0.838 58.334
0.730 -0.878 58.327
0.748 -0.917 58.259
0.760 -0.934 58.259
0.760 -0.934 58.259
0.772 -1.000 58.297
0.752 -0.948 58.395
0.752 -0.948 58.395
0.752 -0.948 58.395
0.752 -0.948 58.395
0.780 -1.039 58.520
0.780 -1.039 58.520
0.764 -0.949 58.472
0.743 -0.937 58.796
0.751 -0.900 58.445
0.751 -0.900 58.445
0.751 -0.900 58.445
0.756 -1.032 58.813
0.756 -1.032 58.813
0.752 -1.071 58.952
0.688 -0.940 58.867
0.688 -0.940 58.867
0.734 -1.115 59.272
0.734 -1.115 59.272
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.729 -1.135 59.400
0.689 -0.822 58.695
0.711 -0.830 58.499
0.772 -1.170 59.084
0.772 -1.170 59.084
0.789 -0.876 57.852
0.788 -0.891 57.845
0.788 -0.891 57.845
0.823 -0.930 57.435
0.766 -0.772 57.723
0.766 -0.772 57.723
0.704 -0.664 58.029
0.704 -0.664 58.029
0.725 -0.683 57.606
0.725 -0.683 57.606
0.775 -0.867 57.595
0.770 -0.858 57.648
0.770 -0.858 57.648
0.785 -0.888 57.546
0.773 -0.856 57.698
0.773 -0.856 57.698
0.773 -0.856 57.698
0.773 -0.856 57.698
0.773 -0.856 57.698
0.773 -0.856 57.698
0.773 -0.858 57.700
0.747 -0.681 57.565
0.747 -0.681 57.565
0.827 -0.899 57.823
0.827 -0.899 57.823
0.698 -0.654 58.010
0.748 -0.709 57.948
0.748 -0.709 57.948
0.748 -0.709 57.948
0.748 -0.709 57.948
0.748 -0.709 57.948
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.744 -0.789 58.128
0.731 -0.743 58.024
0.702 -0.843 58.910
0.716 -0.893 58.853
0.716 -0.893 58.853
0.735 -0.884 58.598
0.735 -0.884 58.598
0.695 -0.697 58.368
0.695 -0.697 58.368
0.702 -0.830 58.779
0.702 -0.830 58.779
0.702 -0.830 58.779
0.777 -1.573 58.280
0.802 -1.800 58.376
0.802 -1.800 58.376
0.802 -1.800 58.376
0.802 -1.800 58.376
0.802 -1.800 58.376
0.802 -1.800 58.376
0.802 -1.800 58.376
0.807 -2.050 58.670
0.826 -2.178 58.695
0.826 -2.178 58.695
0.839 -2.348 58.787
0.846 -2.538 58.925
0.846 -2.538 58.925
0.846 -2.538 58.925
0.846 -2.538 58.925
0.846 -2.538 58.925
0.846 -2.538 58.925
0.846 -2.530 58.920
0.846 -2.530 58.920
0.846 -2.530 58.920
0.800 -2.180 58.768
0.793 -1.705 58.476
0.799 -2.146 58.747
0.793 -2.064 58.767
0.793 -2.064 58.767
0.804 -2.349 59.013
0.804 -2.349 59.013
0.804 -2.349 59.013
0.804 -2.349 59.013
0.805 -2.531 59.189
0.815 -2.587 59.225
0.815 -2.587 59.225
0.815 -2.587 59.225
0.815 -2.587 59.225
0.815 -2.587 59.225
0.815 -2.587 59.225
0.815 -2.587 59.225
0.773 -1.787 58.674
0.773 -1.787 58.674
0.773 -1.787 58.674
0.773 -1.787 58.674
0.773 -1.787 58.674
0.819 -1.746 58.114
0.819 -1.695 57.967
0.819 -1.695 57.967
0.822 -1.630 57.823
0.822 -1.630 57.823
0.822 -1.630 57.823
0.822 -1.630 57.823
0.822 -1.630 57.823
0.822 -1.630 57.823
0.822 -1.630 57.823
0.862 -1.876 57.455
0.862 -1.876 57.455
0.853 -1.850 57.481
0.840 -1.777 57.565
0.840 -1.777 57.565
0.840 -1.777 57.565
0.831 -1.672 57.795
0.831 -1.672 57.795
0.827 -1.988 58.169
0.849 -2.297 58.173
0.837 -2.169 58.262
0.828 -1.906 58.166
0.828 -1.906 58.166
0.827 -1.817 58.082
0.827 -1.817 58.082
0.848 -2.087 58.160
0.848 -2.087 58.160
0.848 -2.087 58.160
0.848 -2.087 58.160
0.824 -1.978 58.137
0.826 -2.140 58.098
0.853 -2.748 58.217
0.853 -2.748 58.217
0.853 -2.748 58.217
0.853 -2.748 58.217
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.876 -2.598 57.558
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.883 -2.782 57.553
0.888 -2.858 57.515
0.888 -2.858 57.515
0.894 -2.915 57.501
0.894 -2.915 57.501
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.847 -2.010 57.856
0.896 -2.559 57.889
0.896 -2.559 57.889
0.887 -2.197 57.790
0.887 -2.197 57.790
0.804 -1.691 58.072
0.835 -1.800 58.022
0.835 -1.800 58.022
0.849 -1.873 57.872
0.849 -1.873 57.872
0.861 -2.025 57.842
0.871 -2.099 57.822
0.818 -1.642 58.008
0.818 -1.642 58.008
0.812 -1.600 58.029
0.816 -1.623 57.969
0.800 -1.510 58.043
0.800 -1.510 58.043
0.800 -1.510 58.043
0.848 -1.739 58.002
0.866 -2.117 58.062
0.866 -2.117 58.062
0.866 -2.117 58.062
0.866 -2.117 58.062
0.866 -2.117 58.062
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.868 -2.389 58.056
0.873 -2.500 58.069
0.873 -2.500 58.069
0.873 -2.500 58.069
0.846 -1.837 57.922
0.846 -1.837 57.922
0.846 -1.837 57.922
0.846 -1.837 57.922
0.846 -1.837 57.922
0.846 -1.837 57.922
0.829 -1.623 57.956
0.829 -1.623 57.956
0.827 -1.617 57.995
0.827 -1.617 57.995
0.827 -1.617 57.995
0.827 -1.617 57.995
0.818 -1.591 58.001
0.818 -1.591 58.001
0.824 -1.635 58.018
0.827 -1.772 58.046
0.829 -1.795 58.054
0.829 -1.795 58.054
0.839 -1.900 58.038
0.839 -1.900 58.038
0.839 -1.900 58.038
0.839 -1.902 58.038
0.824 -1.791 58.066
0.824 -1.791 58.066
0.824 -1.791 58.066
0.824 -1.791 58.066
0.824 -1.791 58.066
0.829 -1.563 57.823
0.829 -1.563 57.823
0.829 -1.563 57.823
0.829 -1.563 57.823
0.801 -0.945 57.943
0.801 -0.945 57.943
0.804 -0.954 57.952
0.804 -0.954 57.952
0.804 -0.954 57.952
0.804 -0.954 57.952
0.857 -1.025 57.672
0.843 -1.006 57.798
0.843 -1.006 57.798
0.843 -1.006 57.798
0.843 -1.006 57.798
0.843 -1.006 57.798
0.824 -0.967 57.857
0.824 -0.967 57.857
0.824 -0.967 57.857
0.824 -0.967 57.857
0.824 -0.967 57.857
0.874 -0.760 57.105
0.874 -0.760 57.105
0.874 -0.760 57.105
0.865 -0.949 57.314
0.851 -0.924 57.341
0.798 -0.866 57.706
0.798 -0.866 57.706
0.798 -0.866 57.706
0.776 -0.822 57.724
0.832 -0.931 57.316
0.846 -0.749 57.011
0.846 -0.749 57.011
0.846 -0.749 57.011
0.780 -0.738 57.685
0.780 -0.738 57.685
0.780 -0.738 57.685
0.780 -0.738 57.685
0.780 -0.738 57.685
0.780 -0.738 57.685
0.780 -0.738 57.685
0.785 -0.825 57.795
0.785 -0.825 57.795
0.785 -0.825 57.795
0.785 -0.825 57.795
0.780 -0.803 57.818
0.803 -0.917 57.674
0.803 -0.917 57.674
0.746 -0.589 57.904
0.746 -0.589 57.904
0.746 -0.589 57.904
0.746 -0.589 57.904
0.746 -0.588 57.904
0.675 -0.580 58.127
0.675 -0.580 58.127
0.675 -0.580 58.127
0.675 -0.580 58.127
0.643 -0.373 57.836
0.631 -0.287 57.659
0.648 -0.297 57.754
0.648 -0.297 57.754
0.642 -0.419 58.212
0.611 -0.397 58.180
0.611 -0.397 58.180
0.533 -0.355 58.239
0.527 -0.358 58.244
0.496 -0.323 58.114
0.496 -0.323 58.114
0.436 -0.271 58.306
0.472 -0.355 58.305
0.472 -0.355 58.305
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.508 -0.337 58.164
0.526 -0.368 58.140
0.526 -0.368 58.140
0.522 -0.365 58.129
0.522 -0.365 58.129
0.505 -0.381 58.353
0.411 -0.272 58.439
0.434 -0.270 58.519
0.466 -0.307 58.406
0.494 -0.361 58.423
0.494 -0.361 58.423
0.439 -0.212 57.968
0.439 -0.212 57.968
0.439 -0.212 57.968
0.359 -0.217 58.054
0.359 -0.217 58.054
0.328 -0.213 58.049
0.243 -0.189 57.930
0.237 -0.187 57.970
0.237 -0.187 57.970
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.241 -0.191 57.982
0.227 -0.181 57.970
0.205 -0.181 58.037
0.181 -0.168 58.049
0.181 -0.168 58.049
0.162 -0.166 57.832
0.162 -0.166 57.832
0.162 -0.166 57.832
0.162 -0.166 57.832
0.124 -0.137 57.515
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.100 -0.129 57.480
0.486 -0.274 57.522
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.467 -0.232 57.433
0.482 -0.289 57.827
0.495 -0.355 58.250
0.496 -0.329 57.767
0.493 -0.322 57.742
0.464 -0.284 57.678
0.512 -0.362 57.983
0.512 -0.362 57.983
0.512 -0.362 57.983
0.512 -0.362 57.983
0.512 -0.362 57.983
0.504 -0.382 58.072
0.504 -0.382 58.072
0.504 -0.382 58.072
0.441 -0.275 58.147
0.441 -0.275 58.147
0.450 -0.298 58.164
0.450 -0.298 58.164
0.450 -0.298 58.164
0.450 -0.298 58.164
0.450 -0.298 58.164
0.373 -0.168 57.613
0.430 -0.271 57.829
0.430 -0.271 57.829
0.427 -0.268 57.806
0.427 -0.268 57.806
0.427 -0.268 57.806
0.427 -0.268 57.806
0.298 -0.227 58.375
0.343 -0.247 58.278
0.343 -0.247 58.278
0.407 -0.304 58.289
0.414 -0.317 58.355
0.356 -0.297 58.546
0.334 -0.281 58.350
0.254 -0.194 58.360
0.267 -0.199 58.250
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.278 -0.215 58.263
0.348 -0.255 58.144
0.348 -0.255 58.144
0.509 -0.343 58.385
0.509 -0.343 58.385
0.523 -0.376 58.414
0.519 -0.367 58.330
0.519 -0.367 58.330
0.494 -0.349 58.564
0.494 -0.349 58.564
0.516 -0.384 58.526
0.516 -0.384 58.526
0.516 -0.384 58.526
0.492 -0.372 58.486
0.492 -0.372 58.486
0.492 -0.372 58.486
0.483 -0.350 58.459
0.483 -0.350 58.459
0.476 -0.338 58.466
0.534 -0.369 58.483
0.534 -0.369 58.483
0.610 -0.519 58.370
0.610 -0.519 58.370
0.610 -0.519 58.370
0.538 -0.447 58.523
0.538 -0.447 58.523
0.576 -0.522 58.839
0.538 -0.496 58.784
0.608 -0.562 58.531
0.609 -0.556 58.505
0.605 -0.549 58.511
0.605 -0.549 58.511
0.589 -0.497 58.556
0.515 -0.441 58.374
0.614 -0.648 58.772
0.671 -0.812 59.086
0.671 -0.812 59.086
0.671 -0.812 59.086
0.649 -0.725 58.896
0.649 -0.725 58.896
0.649 -0.725 58.896
0.649 -0.725 58.896
0.649 -0.725 58.896
0.649 -0.725 58.896
0.649 -0.725 58.896
0.668 -0.761 58.939
0.668 -0.761 58.939
0.648 -0.652 59.010
0.704 -0.818 58.657
0.704 -0.818 58.657
0.704 -0.818 58.657
0.702 -0.834 58.767
0.702 -0.834 58.767
0.749 -0.953 58.860
0.749 -0.953 58.860
0.730 -0.927 59.128
0.730 -0.928 59.131
0.766 -1.120 58.609
0.766 -1.120 58.609
0.766 -1.120 58.609
0.766 -1.120 58.609
0.766 -1.120 58.609
0.766 -1.120 58.609
0.759 -1.113 58.704
0.759 -1.113 58.704
0.759 -1.113 58.704
0.759 -1.113 58.704
0.759 -1.095 58.630
0.759 -1.095 58.630
0.758 -1.157 58.883
0.758 -1.157 58.883
0.758 -1.157 58.883
0.758 -1.157 58.883
0.758 -1.157 58.883
0.758 -1.157 58.883
0.761 -1.166 58.896
0.761 -1.166 58.896
0.761 -1.166 58.896
0.761 -1.166 58.896
0.764 -1.222 58.762
0.764 -1.222 58.762
0.764 -1.222 58.762
0.761 -1.267 58.928
0.765 -1.285 58.940
0.765 -1.285 58.940
0.752 -1.160 59.088
0.759 -1.192 59.106
0.762 -1.310 59.282
0.762 -1.310 59.282
0.762 -1.310 59.282
0.762 -1.310 59.282
0.762 -1.310 59.282
0.762 -1.310 59.282
0.760 -1.337 59.415
0.760 -1.337 59.415
0.760 -1.337 59.415
0.763 -1.664 60.288
0.763 -1.664 60.288
0.746 -1.165 58.923
0.746 -1.165 58.923
0.746 -1.165 58.923
0.729 -1.038 58.813
0.729 -1.038 58.813
0.729 -1.038 58.813
0.729 -1.279 59.660
0.729 -1.279 59.660
0.729 -1.279 59.660
0.721 -1.202 59.438
0.721 -1.202 59.438
0.721 -1.202 59.438
0.721 -1.202 59.438
0.758 -1.498 59.839
0.755 -1.112 58.671
0.726 -1.108 59.122
0.726 -1.108 59.122
0.726 -1.108 59.122
0.726 -1.108 59.122
0.734 -0.857 58.319
0.734 -0.857 58.319
0.729 -0.848 58.331
0.782 -0.952 58.459
0.782 -0.952 58.459
0.803 -0.994 58.511
0.803 -0.994 58.511
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.735 -0.872 58.571
0.731 -0.820 58.426
0.755 -0.950 58.640
0.755 -0.950 58.640
0.749 -0.981 58.801
0.763 -1.163 58.695
0.763 -1.163 58.695
0.744 -1.053 58.593
0.744 -1.053 58.593
0.744 -1.053 58.593
0.764 -1.189 58.764
0.764 -1.189 58.764
0.764 -1.189 58.764
0.764 -1.189 58.764
0.751 -0.957 58.378
0.751 -0.957 58.378
0.751 -0.957 58.378
0.752 -0.959 58.377
0.752 -0.959 58.377
0.752 -0.959 58.377
0.752 -0.959 58.377
0.732 -0.995 58.850
0.721 -0.892 58.621
0.721 -0.892 58.621
0.700 -0.842 58.602
0.688 -0.732 58.422
0.688 -0.732 58.422
0.688 -0.732 58.422
0.692 -0.737 58.395
0.692 -0.737 58.395
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.639 -0.386 57.788
0.682 -0.536 57.848
0.689 -0.530 57.575
0.698 -0.538 57.561
0.698 -0.538 57.561
0.752 -0.631 57.595
0.752 -0.631 57.595
0.753 -0.629 57.587
0.753 -0.629 57.586
0.753 -0.629 57.586
0.807 -0.677 57.642
0.760 -0.684 57.946
0.757 -0.691 57.965
0.774 -0.737 57.883
0.774 -0.737 57.883
0.774 -0.737 57.883
0.774 -0.737 57.883
0.774 -0.737 57.883
0.774 -0.737 57.883
0.776 -0.720 57.795
0.776 -0.720 57.795
0.773 -0.616 57.754
0.763 -0.647 57.912
0.811 -0.657 57.711
0.811 -0.657 57.711
0.811 -0.657 57.711
0.811 -0.657 57.711
0.807 -0.684 57.738
0.807 -0.684 57.738
0.824 -0.697 57.731
0.809 -0.678 57.769
0.809 -0.678 57.769
0.809 -0.678 57.769
0.809 -0.678 57.769
0.809 -0.678 57.769
0.809 -0.678 57.769
0.809 -0.678 57.769
