# acceptance rate 6.71
# Om   w   H0   chi2
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.336 -1.094 68.503 -530.156
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.292 -1.062 69.642 -530.075
0.281 -1.045 69.204 -528.144
0.281 -1.045 69.204 -528.144
0.281 -1.045 69.204 -528.144
0.281 -1.045 69.204 -528.144
0.281 -1.045 69.204 -528.144
0.281 -1.045 69.204 -528.144
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.279 -1.016 68.704 -529.265
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
0.290 -1.045 69.360 -528.983
