# acceptance rate 6.51
# Om   w   H0   chi2
0.272 -0.922 66.492 -519.337
0.301 -0.862 67.029 -503.309
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.259 -0.855 67.313 -501.135
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.277 -0.841 66.969 -500.765
0.307 -0.870 66.648 -500.725
0.307 -0.870 66.648 -500.725
0.307 -0.870 66.648 -500.725
0.307 -0.870 66.648 -500.725
0.307 -0.870 66.648 -500.725
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.258 -0.768 66.215 -500.910
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
0.243 -0.799 66.729 -501.459
