# acceptance rate 5.60
# Om   w   H0   chi2
0.302 -0.935 68.606 -1249.362
0.302 -0.935 68.606 -1249.362
0.302 -0.935 68.606 -1249.362
0.302 -0.935 68.606 -1249.362
0.382 -1.041 67.456 -1235.284
0.382 -1.041 67.456 -1235.284
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.393 -1.096 66.452 -1218.736
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.389 -1.050 66.143 -1218.394
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.377 -0.959 65.664 -1218.081
0.337 -0.975 67.185 -1221.020
0.337 -0.975 67.185 -1221.020
0.337 -0.975 67.185 -1221.020
0.337 -0.975 67.185 -1221.020
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.308 -0.852 65.954 -1216.933
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.277 -0.791 65.967 -1216.329
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.298 -0.842 66.099 -1216.751
0.357 -0.948 66.261 -1217.533
0.357 -0.948 66.261 -1217.533
0.357 -0.948 66.261 -1217.533
0.357 -0.948 66.261 -1217.533
0.366 -0.887 65.785 -1219.979
0.366 -0.887 65.785 -1219.979
0.295 -0.833 65.905 -1217.626
0.295 -0.833 65.905 -1217.626
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.305 -0.774 65.571 -1216.487
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
0.219 -0.675 65.650 -1215.329
