# acceptance rate 5.94
# Om   w   H0   chi2
0.329 -1.088 69.565 1.948e+03
0.329 -1.088 69.565 1.948e+03
0.329 -1.088 69.565 1.948e+03
0.329 -1.088 69.565 1.948e+03
0.329 -1.088 69.565 1.948e+03
0.303 -1.067 69.264 1.916e+03
0.303 -1.067 69.264 1.916e+03
0.303 -1.067 69.264 1.916e+03
0.303 -1.067 69.264 1.916e+03
0.303 -1.067 69.264 1.916e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.343 -1.032 67.939 1.897e+03
0.373 -1.089 66.480 1.889e+03
0.373 -1.089 66.480 1.889e+03
0.396 -1.020 65.873 1.883e+03
0.396 -1.020 65.873 1.883e+03
0.396 -1.020 65.873 1.883e+03
0.396 -1.020 65.873 1.883e+03
0.396 -1.020 65.873 1.883e+03
0.396 -1.020 65.873 1.883e+03
0.354 -0.957 66.024 1.885e+03
0.354 -0.957 66.024 1.885e+03
0.354 -0.957 66.024 1.885e+03
0.354 -0.957 66.024 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.949 65.860 1.885e+03
0.386 -0.934 65.607 1.885e+03
0.386 -0.934 65.607 1.885e+03
0.386 -0.934 65.607 1.885e+03
0.386 -0.934 65.607 1.885e+03
0.368 -0.891 65.644 1.885e+03
