# acceptance rate 12.69
# Om   w   H0   log_like
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.351 -1.105 67.953 -643.070
0.374 -1.129 67.411 -644.967
0.374 -1.129 67.411 -644.967
0.374 -1.129 67.411 -644.967
0.328 -1.073 68.089 -643.788
0.328 -1.073 68.089 -643.788
0.328 -1.073 68.089 -643.788
0.328 -1.073 68.089 -643.788
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.308 -1.007 68.019 -643.726
0.302 -0.959 67.481 -645.371
0.302 -0.959 67.481 -645.371
0.302 -0.959 67.481 -645.371
0.302 -0.959 67.481 -645.371
0.302 -0.959 67.481 -645.371
0.330 -1.002 68.083 -645.004
0.330 -1.002 68.083 -645.004
0.330 -1.002 68.083 -645.004
0.330 -1.002 68.083 -645.004
0.330 -1.002 68.083 -645.004
0.330 -1.002 68.083 -645.004
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.311 -0.920 67.334 -644.009
0.307 -0.959 68.197 -644.793
0.307 -0.959 68.197 -644.793
0.307 -0.959 68.197 -644.793
0.307 -0.959 68.197 -644.793
0.307 -0.959 68.197 -644.793
0.307 -0.959 68.197 -644.793
0.310 -1.015 68.555 -643.850
0.310 -1.015 68.555 -643.850
0.310 -1.015 68.555 -643.850
0.310 -1.015 68.555 -643.850
0.310 -1.015 68.555 -643.850
0.310 -1.015 68.555 -643.850
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.298 -1.060 69.502 -647.409
0.285 -1.093 69.443 -648.623
0.312 -1.107 69.315 -644.868
0.312 -1.107 69.315 -644.868
0.312 -1.107 69.315 -644.868
0.312 -1.107 69.315 -644.868
0.312 -1.107 69.315 -644.868
0.312 -1.107 69.315 -644.868
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.332 -1.094 68.305 -643.145
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.360 -1.150 68.383 -643.125
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.339 -1.166 68.716 -643.505
0.344 -1.200 69.219 -643.615
0.344 -1.200 69.219 -643.615
0.344 -1.200 69.219 -643.615
0.344 -1.200 69.219 -643.615
0.344 -1.200 69.219 -643.615
0.359 -1.265 68.858 -643.795
0.359 -1.265 68.858 -643.795
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.361 -1.233 68.760 -642.833
0.387 -1.252 68.202 -643.133
0.387 -1.252 68.202 -643.133
0.398 -1.266 68.462 -645.092
0.398 -1.266 68.462 -645.092
0.398 -1.266 68.462 -645.092
0.398 -1.266 68.462 -645.092
0.402 -1.246 67.716 -644.498
0.402 -1.246 67.716 -644.498
0.402 -1.246 67.716 -644.498
0.384 -1.233 67.936 -644.038
0.384 -1.233 67.936 -644.038
0.354 -1.236 69.152 -643.187
0.354 -1.236 69.152 -643.187
0.354 -1.236 69.152 -643.187
0.354 -1.236 69.152 -643.187
0.354 -1.236 69.152 -643.187
0.354 -1.236 69.152 -643.187
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.352 -1.293 69.348 -644.301
0.377 -1.331 69.356 -643.636
0.377 -1.331 69.356 -643.636
0.359 -1.279 69.378 -643.490
0.359 -1.279 69.378 -643.490
0.363 -1.196 68.804 -643.678
0.363 -1.196 68.804 -643.678
0.363 -1.196 68.804 -643.678
0.363 -1.196 68.804 -643.678
0.397 -1.264 68.159 -643.634
0.397 -1.264 68.159 -643.634
0.397 -1.264 68.159 -643.634
0.364 -1.241 68.604 -643.248
0.364 -1.241 68.604 -643.248
0.364 -1.241 68.604 -643.248
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.377 -1.240 68.549 -642.863
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.359 -1.242 69.123 -643.215
0.364 -1.274 68.851 -643.317
0.364 -1.274 68.851 -643.317
0.358 -1.268 68.915 -643.871
0.358 -1.268 68.915 -643.871
0.358 -1.268 68.915 -643.871
0.358 -1.268 68.915 -643.871
0.358 -1.268 68.915 -643.871
0.366 -1.331 69.748 -644.722
0.366 -1.331 69.748 -644.722
0.352 -1.259 69.247 -643.504
0.352 -1.259 69.247 -643.504
0.332 -1.233 69.683 -645.140
0.332 -1.233 69.683 -645.140
0.332 -1.233 69.683 -645.140
0.333 -1.170 69.504 -645.583
0.319 -1.195 69.832 -646.220
0.319 -1.195 69.832 -646.220
0.319 -1.195 69.832 -646.220
0.319 -1.195 69.832 -646.220
0.319 -1.195 69.832 -646.220
0.319 -1.195 69.832 -646.220
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.335 -1.214 69.567 -644.614
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.348 -1.265 69.321 -644.001
0.364 -1.295 68.882 -644.168
0.364 -1.295 68.882 -644.168
0.364 -1.295 68.882 -644.168
0.364 -1.295 68.882 -644.168
0.364 -1.295 68.882 -644.168
0.364 -1.295 68.882 -644.168
0.389 -1.299 68.866 -643.943
0.389 -1.299 68.866 -643.943
0.389 -1.299 68.866 -643.943
0.389 -1.299 68.866 -643.943
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.365 -1.300 69.006 -643.676
0.387 -1.305 69.040 -644.537
0.387 -1.305 69.040 -644.537
0.395 -1.364 68.364 -644.978
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.389 -1.375 68.580 -645.082
0.383 -1.344 68.605 -644.621
0.383 -1.344 68.605 -644.621
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.398 -1.374 68.229 -646.524
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.380 -1.408 69.347 -643.647
0.386 -1.366 68.967 -642.986
0.386 -1.366 68.967 -642.986
0.386 -1.366 68.967 -642.986
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.405 -1.386 68.574 -643.211
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.403 -1.440 69.114 -643.076
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.425 -1.580 68.613 -646.947
0.448 -1.559 68.739 -647.276
0.439 -1.600 69.089 -645.243
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.424 -1.622 69.184 -644.204
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.407 -1.656 70.065 -644.296
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.389 -1.576 70.374 -644.902
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.383 -1.502 69.908 -644.434
0.401 -1.519 69.539 -643.331
0.354 -1.438 70.715 -647.626
0.347 -1.454 71.194 -650.505
0.347 -1.454 71.194 -650.505
0.347 -1.454 71.194 -650.505
0.347 -1.454 71.194 -650.505
0.347 -1.454 71.194 -650.505
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.352 -1.448 70.894 -648.588
0.386 -1.480 69.346 -645.808
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.401 -1.538 69.560 -643.573
0.398 -1.578 70.149 -644.293
0.398 -1.578 70.149 -644.293
0.398 -1.578 70.149 -644.293
0.401 -1.627 70.282 -644.513
0.401 -1.627 70.282 -644.513
0.401 -1.627 70.282 -644.513
0.401 -1.627 70.282 -644.513
0.401 -1.627 70.282 -644.513
0.401 -1.627 70.282 -644.513
0.404 -1.593 69.732 -644.097
0.404 -1.593 69.732 -644.097
0.404 -1.593 69.732 -644.097
0.408 -1.559 69.215 -644.767
0.408 -1.559 69.215 -644.767
0.408 -1.559 69.215 -644.767
0.398 -1.571 69.972 -643.946
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.418 -1.553 69.523 -644.483
0.420 -1.619 69.867 -645.089
0.401 -1.636 69.876 -645.829
0.401 -1.636 69.876 -645.829
0.409 -1.650 69.804 -644.635
0.409 -1.650 69.804 -644.635
0.409 -1.650 69.804 -644.635
0.414 -1.664 69.519 -646.068
0.414 -1.664 69.519 -646.068
0.414 -1.664 69.519 -646.068
0.436 -1.657 69.282 -644.267
0.436 -1.657 69.282 -644.267
0.436 -1.657 69.282 -644.267
0.436 -1.657 69.282 -644.267
0.436 -1.657 69.282 -644.267
0.436 -1.657 69.282 -644.267
0.426 -1.659 69.618 -643.943
0.426 -1.659 69.618 -643.943
0.426 -1.659 69.618 -643.943
0.426 -1.659 69.618 -643.943
0.426 -1.659 69.618 -643.943
0.426 -1.659 69.618 -643.943
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.437 -1.663 69.424 -644.773
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.441 -1.657 68.751 -645.561
0.437 -1.693 69.573 -644.904
0.437 -1.693 69.573 -644.904
0.437 -1.693 69.573 -644.904
0.437 -1.693 69.573 -644.904
0.437 -1.693 69.573 -644.904
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.409 -1.695 70.339 -644.611
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.442 -1.731 69.475 -644.848
0.408 -1.689 69.888 -646.110
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.444 -1.723 69.519 -645.611
0.450 -1.752 69.723 -648.202
0.450 -1.752 69.723 -648.202
0.451 -1.805 68.882 -648.271
0.467 -1.845 69.397 -648.498
0.467 -1.845 69.397 -648.498
0.467 -1.845 69.397 -648.498
0.467 -1.845 69.397 -648.498
0.467 -1.845 69.397 -648.498
0.467 -1.845 69.397 -648.498
0.467 -1.939 69.994 -651.041
0.467 -1.939 69.994 -651.041
0.467 -1.939 69.994 -651.041
0.406 -1.823 70.382 -651.027
0.406 -1.823 70.382 -651.027
0.406 -1.823 70.382 -651.027
0.459 -1.805 69.150 -646.099
0.459 -1.805 69.150 -646.099
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.464 -1.804 69.026 -646.616
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.435 -1.816 70.130 -645.049
0.466 -1.857 69.191 -646.954
0.466 -1.857 69.191 -646.954
0.445 -1.789 69.988 -647.539
0.445 -1.789 69.988 -647.539
0.445 -1.789 69.988 -647.539
0.415 -1.809 70.234 -646.978
0.415 -1.809 70.234 -646.978
0.454 -1.865 69.173 -647.167
0.454 -1.865 69.173 -647.167
0.442 -1.816 70.025 -645.827
0.466 -1.833 69.129 -646.936
0.466 -1.833 69.129 -646.936
0.466 -1.833 69.129 -646.936
0.466 -1.833 69.129 -646.936
0.400 -1.781 70.977 -646.656
0.400 -1.781 70.977 -646.656
0.437 -1.823 69.662 -645.525
0.437 -1.823 69.662 -645.525
0.450 -1.853 69.884 -646.117
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.440 -1.961 70.614 -646.189
0.414 -1.973 71.196 -648.242
0.414 -1.973 71.196 -648.242
0.414 -1.973 71.196 -648.242
0.414 -1.973 71.196 -648.242
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.413 -1.956 71.655 -648.426
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.420 -1.948 70.932 -646.968
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.435 -1.937 70.424 -645.658
0.438 -1.837 70.537 -648.346
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.417 -1.785 70.184 -645.763
0.430 -1.776 69.738 -645.070
0.430 -1.776 69.738 -645.070
0.457 -1.725 68.750 -646.089
0.457 -1.725 68.750 -646.089
0.457 -1.725 68.750 -646.089
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
0.453 -1.735 68.736 -646.461
