# acceptance rate 5.60
# Om   w   H0   chi2
0.289 -1.048 68.135 -605.477
0.333 -1.020 66.724 -600.591
0.333 -1.020 66.724 -600.591
0.333 -1.020 66.724 -600.591
0.386 -0.996 65.637 -601.448
0.386 -0.996 65.637 -601.448
0.386 -0.996 65.637 -601.448
0.386 -0.996 65.637 -601.448
0.426 -1.124 65.785 -601.901
0.426 -1.124 65.785 -601.901
0.426 -1.124 65.785 -601.901
0.426 -1.124 65.785 -601.901
0.426 -1.124 65.785 -601.901
0.426 -1.124 65.785 -601.901
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.351 -0.974 66.102 -599.485
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.301 -0.827 66.212 -597.710
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.257 -0.763 66.104 -597.800
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.163 -0.645 66.108 -598.944
0.229 -0.781 66.928 -598.075
0.229 -0.781 66.928 -598.075
0.229 -0.781 66.928 -598.075
0.229 -0.781 66.928 -598.075
0.229 -0.781 66.928 -598.075
0.267 -0.799 66.697 -597.670
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.273 -0.802 66.458 -597.185
0.219 -0.755 66.684 -598.334
0.219 -0.755 66.684 -598.334
0.219 -0.755 66.684 -598.334
0.219 -0.755 66.684 -598.334
0.277 -0.963 68.412 -602.085
0.277 -0.963 68.412 -602.085
0.277 -0.963 68.412 -602.085
0.277 -0.963 68.412 -602.085
0.277 -0.963 68.412 -602.085
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.328 -1.059 67.259 -600.216
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.342 -1.080 67.745 -596.613
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.355 -1.054 66.985 -596.190
0.344 -1.024 67.190 -596.141
0.344 -1.024 67.190 -596.141
0.344 -1.024 67.190 -596.141
0.344 -1.024 67.190 -596.141
0.344 -1.024 67.190 -596.141
0.344 -1.024 67.190 -596.141
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.336 -0.893 66.038 -598.129
0.312 -0.873 66.127 -598.038
0.312 -0.873 66.127 -598.038
0.312 -0.873 66.127 -598.038
0.312 -0.873 66.127 -598.038
