# acceptance rate 15.56
# Om   w   H0   chi2
0.289 -0.948 66.584 1.048e+03
0.314 -0.980 66.543 1.040e+03
0.314 -0.980 66.543 1.040e+03
0.314 -0.980 66.543 1.040e+03
0.256 -0.835 67.213 1.028e+03
0.256 -0.835 67.213 1.028e+03
0.256 -0.835 67.213 1.028e+03
0.256 -0.835 67.213 1.028e+03
0.264 -0.782 65.802 1.032e+03
0.264 -0.782 65.802 1.032e+03
0.264 -0.782 65.802 1.032e+03
0.264 -0.782 65.802 1.032e+03
0.264 -0.782 65.802 1.032e+03
0.269 -0.843 65.974 1.043e+03
0.269 -0.843 65.974 1.043e+03
0.269 -0.843 65.974 1.043e+03
0.241 -0.773 66.530 1.028e+03
0.241 -0.773 66.530 1.028e+03
0.241 -0.773 66.530 1.028e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.284 -0.801 65.631 1.033e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.252 -0.785 66.346 1.028e+03
0.247 -0.737 66.744 1.041e+03
0.247 -0.737 66.744 1.041e+03
0.247 -0.737 66.744 1.041e+03
0.193 -0.670 67.548 1.075e+03
0.193 -0.670 67.548 1.075e+03
0.193 -0.670 67.548 1.075e+03
0.193 -0.670 67.548 1.075e+03
0.123 -0.697 67.093 1.044e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.108 -0.617 66.863 1.029e+03
0.078 -0.606 66.568 1.034e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.152 -0.622 66.092 1.029e+03
0.181 -0.648 65.541 1.032e+03
0.181 -0.648 65.541 1.032e+03
0.181 -0.648 65.541 1.032e+03
0.181 -0.648 65.541 1.032e+03
0.181 -0.648 65.541 1.032e+03
0.181 -0.648 65.541 1.032e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.234 -0.582 63.747 1.048e+03
0.229 -0.619 63.867 1.053e+03
0.229 -0.619 63.867 1.053e+03
0.229 -0.619 63.867 1.053e+03
0.229 -0.619 63.867 1.053e+03
0.229 -0.619 63.867 1.053e+03
0.229 -0.619 63.867 1.053e+03
0.295 -0.679 63.537 1.061e+03
0.295 -0.679 63.537 1.061e+03
0.295 -0.679 63.537 1.061e+03
0.356 -0.682 64.026 1.066e+03
0.247 -0.647 64.282 1.043e+03
0.247 -0.647 64.282 1.043e+03
0.247 -0.647 64.282 1.043e+03
0.265 -0.728 65.420 1.032e+03
0.265 -0.728 65.420 1.032e+03
0.304 -0.803 64.537 1.061e+03
0.337 -0.795 63.934 1.063e+03
0.337 -0.795 63.934 1.063e+03
0.337 -0.795 63.934 1.063e+03
0.337 -0.795 63.934 1.063e+03
0.337 -0.795 63.934 1.063e+03
0.343 -0.871 65.114 1.040e+03
0.343 -0.871 65.114 1.040e+03
0.289 -0.932 66.841 1.034e+03
0.289 -0.932 66.841 1.034e+03
0.289 -0.932 66.841 1.034e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.404 -0.892 64.245 1.052e+03
0.358 -0.885 64.734 1.048e+03
0.376 -0.900 64.597 1.048e+03
0.376 -0.900 64.597 1.048e+03
0.329 -0.774 64.052 1.056e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.379 -0.809 64.573 1.051e+03
0.352 -0.905 65.411 1.037e+03
0.352 -0.905 65.411 1.037e+03
0.352 -0.905 65.411 1.037e+03
0.352 -0.905 65.411 1.037e+03
0.352 -0.905 65.411 1.037e+03
0.327 -0.955 66.865 1.028e+03
0.327 -0.955 66.865 1.028e+03
0.327 -0.955 66.865 1.028e+03
0.327 -0.955 66.865 1.028e+03
0.327 -0.955 66.865 1.028e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
0.311 -0.980 67.248 1.027e+03
